brand,brand_code,all_brands,dealer_name,dealer_code,dealer_type,address,city,state_region,state_code,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,services_offered,region,account_id
Fendt,FE,Fendt; Massey Ferguson; Sparex,BASILIO PERAL S.L.,ESBASIZAM,Dealership,"AVENIDA DE GALICIA KM.274,100",ZAMORA,Zamora,ZA,Spain,ES,49024,41.515910000000005,-5.75366,(+34) 980512670,(+34) 980529116,bperal@basilioperal.es,http://www.basilioperal.es,Parts; Sales; Service,EME,001C000001dWU4mIAG
Fendt,FE,Fendt,"Cobas e Hijos, S.L.",B0284,Dealership,Camino Carbonero 66,Mozoncillo,Segovia,SG,Spain,ES,40250,41.14422,-4.19258,(+34) 921577234,,tallerescobas@tallerescobas.com,,Sales; Service,EME,0017T00000ZQslGQAT
Fendt,FE,Fendt; Valtra,"CARRETERO MAQUINARIA AGRÍCOLA, S.A.",A4993,Dealership,"Valencia 31 
 Polígono las Viñas",Malagón,Ciudad Real,CR,Spain,ES,13420,39.15769,-3.84474,(+34) 926967328,,davidcarretero@carreteromaquinaria.com,http://www.carreteromaquinaria.com/,Parts; Sales; Service,EME,0010600001x7tX5AAI
Fendt,FE,Fendt; Challenger; Valtra; Sparex,ALGEIN S.A.,ESALGEGUA,Dealership,"C/ FRANCISCO ARITIO, 117",GUADALAJARA,Guadalajara,GU,Spain,ES,19004,40.62738,-3.19681,(+34) 949201911,(+34) 949202781,garciaa@grmotor.com,http://www.algeinsa.com,Parts; Sales; Service,EME,001C000001dWTTqIAO
Fendt,FE,Fendt; Challenger; Valtra,ALGEIN S.A.,ESALGYUN,Dealership,"POL.IND.MOHEDANO 
 
 
 AVDA.DE LA INDUSTRIA, 1",YUNQUERA DE HENARES (GUADALAJARA),Guadalajara,GU,Spain,ES,19210,40.76907206797315,-3.1718675931541744,(+34) 949319123,,santamariae@algeinsa.com,http://www.algeinsa.com,Parts; Sales; Service,EME,001C000001dWVqPIAW
Fendt,FE,Massey Ferguson; Fendt; Laverda; Valtra; Challenger; Lely; Sparex,TALLERES CASARES S.L.,ESTALLPAL,Dealership,"C/ INGLATERRA, P.108 
 
 
 POL.IND. EL VIAL",PALENCIA,Palencia,P,Spain,ES,34004,41.99935,-4.51191,(+34) 979711161,(+34) 979720702,tallerescasares@tcasares.es,http://www.tallerescasares.es,Parts; Sales; Service,EME,001C000001dWTUZIA4
Fendt,FE,Fendt; Valtra; Sparex,LIBRADO MAQUINARIA S.A.,ESLIBRTAR,Dealership,Avd. Adolfo Suarez 101,TARANCÓN (CUENCA),Cuenca,CU,Spain,ES,16400,39.99927653295475,-2.9916718570645795,(+34) 969324321,,libradoweb@grupolibrado.es,https://www.grupolibrado.es/,Parts; Sales; Service,EME,001C000001dWTUCIA4
Fendt,FE,Fendt; Massey Ferguson; Sparex,"Basilio Peral, S.L. Sta. Maria",ESBASISAN,Dealership,"CTRA. DE CIRCUNVALACIÓN, SECTOR 4",SANTA MARIA DEL PARAMO (LEÓN),León,LE,Spain,ES,24240,42.35307894150798,-5.759572754383762,(+34) 987350368,(+34) 987360048,srefoyo@basilioperal.es,http://www.basilioperal.es,Parts; Sales; Service,EME,001C000001dWU4oIAG
Fendt,FE,Fendt,CENTRO TRACTOR S.L.,ESCECATO,Dealership,"AVDA.PRINCIPE ALFONSO, S/N",TOMELLOSO (CIUDAD REAL),Ciudad Real,CR,Spain,ES,13700,39.149100000000004,-3.0350900000000003,(+34) 926508012,(+34) 926512429,info@centrotractor.es,http://www.centrotractor.es/,Parts; Sales; Service,EME,001C000001dWVwmIAG
Fendt,FE,Fendt; Massey Ferguson,BASILIO PERAL S.L,ESBASISAH,Dealership,"Ctra. Villalebrín, LE 6707 KM300",Sahagún,,,Spain,ES,24320,42.37095,-5.01529,(+34) 987780166,,jperal@basilioperal.es,,Parts; Sales; Service,EME,0011o00001s8WtqAAE
Fendt,FE,Massey Ferguson; Fendt; Laverda; Valtra,"Talleres Casares, S.L.",ESTALLCAR,Dealership,CTRA. RIAÑO KM. 37,CARRIÓN DE LOS CONDES (PALENCIA),Palencia,P,Spain,ES,34120,42.3275,-4.61619,(+34) 979880964,(+34) 979880733,rocasares_carrion@hotmail.com,http://www.tallerescasares.es,Parts; Sales; Service,EME,001C000001dWU4tIAG
Fendt,FE,Massey Ferguson; Fendt; Laverda; Fella; Sparex,ARLANZA SERVICIOS GENERALES S.L.,ESASGLER,Dealership,"CRTA. MADRID - IRUN, KM.203 
 09340 LERMA",BURGOS,Burgos,BU,Spain,ES,09340,42.31831,-3.7023,(+34) 947170243,(+34) 947170532,luciadelgado@alonsolerma.com,http://www.grupojulian.com,Parts; Sales; Service,EME,0011o00001s8nI8AAI
Fendt,FE,Fendt; Valtra,"LIBRADO MAQUINARIA, S.A.",ESLIBRCUE,Dealership,AVDA. DE LA CRUZ ROJA S/N,CUENCA,Cuenca,CU,Spain,ES,16002,40.07203112237498,-2.161772392364443,(+34) 969230483,(+34) 969230248,librado@grupolibrado.com,http://www.grupolibrado.com,Parts; Sales; Service,EME,001C000001dWTUDIA4
Fendt,FE,Fendt; Valtra; Sparex,MAQUINARIA AGRICOLA SIAL S.A.,ESMAQUSOR,Dealership,"POL.IND.LAS CASAS, CALLE A",SORIA,Soria,SO,Spain,ES,42005,41.771955,-2.46784,(+34) 975222024,(+34) 975230322,direccion@maquinariaagricolasial.es,http://www.maquinariaagricolasial.es,Parts; Sales; Service,EME,001C000001dWTUJIA4
Fendt,FE,Fendt; Valtra; Lely,AGRICOLA PATRICIO S.L.,F3671,Dealership,"POLIGONO INDUSTRIAL LA CURISCADA 
 CALLE 361",TINEO,,,Spain,ES,33877,43.35267053747325,-6.3784815644011505,(+34) 985837523,,eric.perez@agricolapatricio.es,,Sales; Service,EME,001aA00000Bm6GoQAJ
Fendt,FE,Fendt; Massey Ferguson,"TALLERES CARGO, S.L.",F9432,Dealership,Ctra. Haro 22,Castañares de Rioja,,,Spain,ES,26240,42.51692,-2.92916,(+34) 941306040,,ventas@tallerescargo.com,,Sales; Service,EME,001aA00000ParyfQAB
Fendt,FE,Fendt; Massey Ferguson; Challenger,Talleres Fernando Rivas S.L.,F3775,Dealership,Avenida Cidade de Veria 1,Cospeito,Lugo,LU,Spain,ES,27377,43.233666584986054,-7.5565183537534875,(+34) 982520105,,t.fernandorivas@gmail.com,,Parts; Sales; Service,EME,001aA00000ByVgwQAF
Fendt,FE,Fendt; Laverda,SERVITER AGRICOLA SL (JALÓN),ESSERTER,Dealership,"Atenas 71 
 Pol. Ind. Platea",TERUEL,Teruel,TE,Spain,ES,44195,40.369150000000005,-1.15452,(+34) 978619549,(+34) 978606183,eduardo@serviter.es,http://www.serviter.es/,Parts; Sales; Service,EME,001C000001dWVx4IAG
Fendt,FE,Fendt; Laverda; Fella; Sparex,AGRÍCOLA DEL JALÓN S.A.,ESAGJALO,Dealership,"AVENIDA DE NAVARRA 35 
 POL. IND. LA CUESTA",LA ALMUNIA DE DOÑA GODINA,Zaragoza,Z,Spain,ES,50100,41.49587469118772,-1.367272981061897,(+34) 976812211,(+34) 972812065,almuniagere@infonegocio.com,http://www.agricoladeljalon.com,Parts; Sales; Service,EME,001C000001dWU4gIAG
Fendt,FE,Fendt; Challenger,GARAJE DULANTZI S.L.,ESGARAALE,Dealership,GASTEIZBIDEA 25,ALEGRIA-DULANTZI,Álava,VI,Spain,ES,01240,42.84214,-2.51638,(+34) 945420124,(+34) 945400492,info@garajedulantzi.com,http://www.garajedulantzi.com/,Parts; Sales; Service,EME,001C000001dWTU4IAO
Fendt,FE,Massey Ferguson; Fendt; Laverda; Sparex; PTx Trimble,RUFINO OJER SL,ESRUFITAF,Dealership,"P.I. LA NAVA, CALLE D 11",TAFALLA,Navarra,NA,Spain,ES,31300,42.4995,-1.6696,(+34) 948700739,(+34) 948703220,taller@rufinojer.com,http://www.rufinoojer.com,Parts; Sales; Service,EME,001C000001dWTURIA4
Fendt,FE,Fendt; Challenger,SORA AGRO-INDUSTRIAL S.L.,ESSORACAS,Dealership,POL.IND. VALDEFERRIN No 26,EJEA DE LOS CABALLEROS (ZARAGOZA),Zaragoza,Z,Spain,ES,50600,42.08309,-1.11481,(+34) 976661763,(+34) 976661912,soraagro@infonegocio.com,http://www.agrosora.com/,Parts; Sales; Service,EME,001C000001dWTUjIAO
Fendt,FE,Fendt; Valtra,MOTOREBRE S.A.,ESMOTOLAA,Dealership,"CTRA.N-340, KM.1,089",L'ALDEA (TARRAGONA),Tarragona,T,Spain,ES,43896,40.76523,0.64543,(+34) 977701440,(+34) 977704125,sisco@motorebre.com,,Parts; Sales; Service,EME,001C000001dWTUMIA4
Fendt,FE,Fendt; Massey Ferguson; Valtra; Laverda; Challenger; PTx Trimble; Sparex,"V. SANCHO, S.A.",ESVSANCAS,Dealership,"C/ BATÁN, S/N",CASPE,Zaragoza,Z,Spain,ES,50700,41.23384,-0.04432,(+34) 976630824,(+34) 976631552,gerencia@vsancho.es,http://www.vsancho.es,Parts; Sales; Service,EME,001C000001dWTUhIAO
Fendt,FE,Fendt; Valtra; Sparex,"CUSINE, S.A. (AITONA)",F7552,Dealership,Camí Llardecans 2,Aitona,Lérida,L,Spain,ES,25182,41.49069300700867,0.45736339859826597,(+34) 973794610,,talleraitona@cusine.cat,,Parts; Sales; Service,EME,001aA00000Kxpr6QAB
Fendt,FE,Fendt; Valtra; PTx Trimble; Sparex,"V SANCHO, S.A.",A7955,Dealership,"Polígono Industrial el Puyalón s/n 
 Carretera A-230",Sariñena,Huesca,HU,Spain,ES,22200,41.79217,-0.15724,(+34) 974600005,,administracion@vsancho.es,,Parts; Sales; Service,EME,00106000020jejMAAQ
Fendt,FE,Fendt; Sparex,"Tallers Bascompte, S.L. Vilafranca",G3150,Dealership,"La Munia 44-46 
 Pol. Ind. Domenys I",VILAFRANCA DEL PENEDES,Barcelona,B,Spain,ES,08720,41.34753,1.70278,(+34) 931032356,,recambiosvilafranca@vsancho.es,,Parts; Sales; Service,EME,001aA00000T62Y0QAJ
Fendt,FE,Fendt; Massey Ferguson; Sparex,"Tallers Bascompte, S.L. Prat",G3152,Dealership,"Carretera D `Igualada		 
 P.I. Sant Armengol Parcela 1",Els Prats de Rei,Barcelona,B,Spain,ES,08281,41.76364,1.53132,(+34) 938698245,,recambiosprats@vsancho.es,http://www.tallersbascompte.com/,Parts; Sales; Service,EME,001aA00000T66q2QAB
Fendt,FE,Fendt; Valtra,"CUSINE, S.A. (PONTS)",F9227,Dealership,"Ctra. De Calaf, s/n",Ponts,Lérida,L,Spain,ES,25740,41.912175,1.189055,(+34) 973794610,,tallerponts@cusine.cat,,Sales; Service,EME,001aA00000Oka5tQAB
Fendt,FE,Valtra; Fendt; PTx Trimble; Sparex,V.SANCHO S.A.,ESVSAHUE,Dealership,"C/LA MAGANTINA, NAVE 23-25 
 
 
 POL.LA MAGANTINA",HUESCA,Huesca,HU,Spain,ES,22006,42.14647,-0.40663,(+34) 974600005,,gerencia@vsancho.es,https://www.vsancho.es/,Parts; Sales; Service,EME,001C000001dWYPjIAO
Fendt,FE,Fendt; Challenger; Sparex,MAQUINARIA AGRICOLA SEGOVIA NORESTE SL,A6911,Dealership,"CARRAQUINTANAR 1 
 POL. IND. LAS CORONAS",CAMPO DE SAN PEDRO,,,Spain,ES,40551,42.40980545485287,0.4015167037675775,(+34) 921556475,,juan@magrisen.com,,Parts; Sales; Service,EME,001060000204GwOAAU
Fendt,FE,Massey Ferguson; Fendt; Sparex,COMERCIAL CLADERA S.L.,G5238,Dealership,"C/ MENESTRALS 11 
 POL. IND. MANACOR",MANACOR,Baleares,PM,Spain,ES,07500,39.51587967432082,3.2145191300509937,(+34) 971555811,,comercialcladera@comercialcladera.com,http://www.comercialcladera.com,Parts; Sales; Service,EME,001aA00000UbiaNQAR
Fendt,FE,Fendt; Valtra; Sparex,MAQUINARIA AGRICOLA PELACH SL,ESMAQUSAN,Dealership,CRTA DE GIRONA 32,SANT DALMAI (GERONA),Gerona,GI,Spain,ES,17183,41.909677298540416,2.732809943478146,(+34) 972473061,(+34) 972474193,pelach@pelach.es,http://www.pelach.es,Parts; Sales; Service,EME,001C000001dWTUIIA4
Fendt,FE,Fendt; Fella; Lely; Laverda; Sparex,AGRI CERDAGNE,A5212,Dealership,4 ROUTE DE CALDEGAS,UR,Pyrénées-Orientales,66,France,FR,66760,42.45781,1.94877,(+33) 468048060,(+33) 468048543,sarl.arnaud.noel@wanadoo.fr,,Parts; Sales; Service,EME,0010600001y8sPoAAI
Fendt,FE,Fendt; Fella; Laverda,BOURDA-VERGEZ,A5350,Dealership,6 RD 817,LUQUET,,,France,FR,65320,43.27557,-0.11102,(+33) 562314050,,bourda-vergez@wanadoo.fr,,Parts; Sales; Service,EME,0010600001zDCQYAA4
Fendt,FE,Fendt; Challenger; Valtra; Fella; Laverda; Lely,MANAGER,A5296,Dealership,75 AVENUE DE LA RIJOLE,PAMIERS,,,France,FR,09100,43.12819,1.62168,(+33) 563042828,,geoffrey.abrial@manager-agri.fr,,Parts; Sales; Service,EME,0010600001zCEF9AAO
Fendt,FE,Fendt; Challenger; Laverda; Fella; Lely,EUROMAGRI,FREUROLO,Dealership,AVENUE NORMANDIE NIEMEN,LONS,,,France,FR,64140,43.345760298860576,-0.3803513218355092,(+33) 559331790,(+33) 559339363,jeanpierreboiselle@euromagri.fr,http://www.euromagri.fr/,Parts; Sales; Service,EME,001C000001dWSqNIAW
Fendt,FE,Fendt; Massey Ferguson,BERRO BIDE S.L.,ESBERRNA_L,Dealership,BARRIO ORDOKI S/N,ARIZUN,Navarra,NA,Spain,ES,31713,43.17794063856944,-1.4868487952314455,(+34) 948453343,,administracion@berrobide.com,https://www.agriruna.com/berrobide/,Parts; Sales; Service,EME,001C000001di7DuIAI
Fendt,FE,Fendt; Challenger; Laverda; Fella; Lely,EUROMAGRI,FREUROAM,Dealership,180 CHEMIN DE ST CRICQ,AMENDEUIX ONEIX,,,France,FR,64120,43.33093,-1.03931,(+33) 559657129,(+33) 559658980,jeanpierreboiselle@euromagri.fr,http://www.euromagri.fr/,Parts; Sales; Service,EME,001C000001dWSqLIAW
Fendt,FE,Fendt; Challenger; Valtra; Laverda; Fella; Lely,MANAGER,FRMANACAR,Dealership,255 RUE GERARD DESARGUES,CARCASSONNE,Aude,11,France,FR,11000,43.208091453456966,2.3065337362266765,(+33) 468101010,,martialmirailles@manager-agri.fr,,Parts; Sales; Service,EME,0011o00001s8SiiAAE
Fendt,FE,Fendt; Challenger; Valtra; Laverda; Fella; Lely,MANAGER SAS,FRMANAMS,Dealership,316 CHEMIN DES CARDAYRES,MONFERRAN SAVES,Gers,32,France,FR,32490,43.59103,0.98105,(+33) 562073030,(+33) 562078090,n.helmstetter@gvs-agrar.ch,https://www.manager-fendt.eu/,Parts; Sales; Service,EME,001C000001dWSsvIAG
Fendt,FE,Fendt; Challenger; Laverda; Fella; Lely,EUROMAGRI,FREUROHA,Dealership,75 ROUTE DE CAZALIS,HAGETMAU,,,France,FR,40700,43.63897,-0.61787,(+33) 558793125,(+33) 558794695,jeanpierreboiselle@euromagri.fr,http://www.euromagri.fr/,Parts; Sales; Service,EME,001C000001dWSqMIAW
Fendt,FE,Fendt; Challenger; Laverda; Fella; Lely,EUROMAGRI,FREUROPO,Dealership,ROUTE LABATUT,POUILLON,,,France,FR,40350,43.59946987226539,-1.0082611689567875,(+33) 558982197,(+33) 558983209,jeanpierreboiselle@euromagri.fr,http://www.euromagri.fr/,Parts; Sales; Service,EME,001C000001dWSqOIAW
Fendt,FE,Fendt; Valtra; Laverda; Lely; Challenger; Fella,MANAGER,FRMOTOMO,Dealership,CHEMIN DU PETIT TRAIN,REVEL,Haute-Garonne,31,France,FR,31250,43.46397725657797,2.006688241285123,(+33) 534666705,(+33) 561833781,n.helmstetter@gvs-agrar.ch,https://www.manager-fendt.eu/,Parts; Sales; Service,EME,0011o00001h0j8uAAA
Fendt,FE,Fendt; Challenger; Laverda; Fella; Lely,FOURCADE SAS,FRFOUREA,Dealership,"122 RUE DES ALOUETTES 
 ZI DE LAURON",EAUZE,,,France,FR,32800,43.84132,0.09301,(+33) 562099227,(+33) 562098938,info@groupefourcade.fr,https://www.groupefourcade.fr/,Parts; Sales; Service,EME,001C000001dWSqbIAG
Fendt,FE,Fendt; Challenger; Lely; Laverda; Fella,EUROMAGRI,FREUROST,Dealership,402 CHEMIN DES MOUSQUETAIRES,ST PAUL LES DAX,Landes,40,France,FR,40990,43.76279873083724,-1.0625692327429594,(+33) 558919116,(+33) 558919048,nicolastastet@euromagri.fr,http://www.euromagri.fr/,Parts; Sales; Service,EME,001C000001dWSqPIAW
Fendt,FE,Lely; Fendt; Challenger; Laverda; Fella,MATHA JEAN ETS,FRMATHNI,Dealership,ROUTE NATIONALE 113/9,NISSAN LES ENSERUNE,Hérault,34,France,FR,34440,43.28983,3.12027,(+33) 467370025,(+33) 467372755,direction@matha-fendt.fr,https://www.matha-fendt.com/,Parts; Sales; Service,EME,001C000001dWStCIAW
Fendt,FE,Fendt; Challenger; Valtra; Laverda; Fella; Lely,MANAGER,FRMANAPE,Dealership,675 ROUTE DE L'ISLE SUR TARN,PEYROLE,Tarn,81,France,FR,81310,43.83446,1.86566,(+33) 563810000,(+33) 563810303,geoffrey.abrial@manager-agri.fr,https://www.manager-fendt.eu/,Parts; Sales; Service,EME,001C000001dWSswIAG
Fendt,FE,Lely; Fendt; Challenger; Valtra; Laverda; Fella,MANAGER,FRMANAMO,Dealership,60 AVENUE DU CHASSELAS,MOISSAC,Tarn-et-Garonne,82,France,FR,82200,44.109917668154104,1.1029379387441003,(+33) 563042828,(+33) 563043013,geoffrey.abrial@manager-agri.fr,https://www.manager-fendt.eu/,Parts; Sales; Service,EME,001C000001dWSsuIAG
Fendt,FE,Fendt; Challenger; Laverda; Fella; Lely,FOURCADE SAS,FRFOURMO,Dealership,154 ALLEE ALICE GUY,LE PASSAGE D AGEN,,,France,FR,47520,44.20053,0.60153,(+33) 553877496,,info@groupefourcade.fr,https://www.groupefourcade.fr/,Parts; Sales; Service,EME,001C000001dWSqdIAG
Fendt,FE,Fendt; Challenger; Laverda; Fella; Lely,EUROMAGRI,FREURLAB,Dealership,320 RUE GRANDE LANDE,LABOUHEYRE,Landes,40,France,FR,40210,44.2007616021203,-0.9185476840013055,(+33) 558071475,(+33) 558070558,jeanpierreboiselle@euromagri.fr,http://www.euromagri.fr/,Parts; Sales; Service,EME,001C000001dWVu6IAG
Fendt,FE,Fendt; Laverda; Lely; Valtra; Fella; Sparex,CADAUMA MACHINES AGRICOLES,FRSERVST,Dealership,"ZA DE CAMARES 
 RUE DENIS PAPIN",SAINT AFFRIQUE,Aveyron,12,France,FR,12400,43.94998,2.83782,(+33) 565991969,(+33) 565980248,jerome.reynier@cadauma.fr,https://www.cadauma.net/,Parts; Sales; Service,EME,001C000001dWSwQIAW
Fendt,FE,Lely; Fendt; Valtra; Laverda; Fella,JANSOULIN ET CIE,FRJANSLA,Dealership,"CHEMIN DES BEAUMES 
 BP 32",LA CADIERE D`AZUR,Var,83,France,FR,83740,43.19507812937446,5.758699730469883,(+33) 494900990,(+33) 494909026,henri.gairoard@jansoulin.fr,http://www.jansoulin.fr/,Parts; Sales; Service,EME,001C000001dWSrZIAW
Fendt,FE,Fendt; Valtra; Laverda; Lely; Fella,JANSOULIN ET CIE,FRJANSVI,Dealership,"303 CHEMIN DE RAMATUELLE 
 LIEU DIT LA GIRAUDE",VIDAUBAN,Var,83,France,FR,83550,43.40696,6.4556,(+33) 494997171,(+33) 494997299,henri.gairoard@jansoulin.fr,http://www.jansoulin.fr/,Parts; Sales; Service,EME,001C000001dWSrbIAG
Fendt,FE,Fendt; Valtra; Laverda; Fella,JANSOULIN ET CIE,FRJANSSM,Dealership,CHEMIN DE BRAS - BONNEVAL,ST MAXIMIN LA STE BAUME,,,France,FR,83470,43.47396,5.84324,(+33) 494866460,(+33) 494866682,henri.gairoard@jansoulin.fr,http://www.jansoulin.fr/,Parts; Sales; Service,EME,001C000001dWSraIAG
Fendt,FE,Fendt; Fella,DICOMAT SAS,D7185,Dealership,ROUTE NATIONALE 193 - VALROSE,BORGO,,,France,FR,20290,42.58623921965712,9.439348985323806,(+33) 495588210,,philippe.neyret@dicomat-corse.fr,,Sales; Service,EME,0017T00000nZZeJQAW
Fendt,FE,Fendt; Laverda; Fella; Sparex,JANSOULIN ET CIE,FRJANSCAN,Dealership,CHEMIN DE LA MAISONNETTE,SAINT CANNAT,Bouches-du-Rhône,13,France,FR,13760,43.62488897848071,5.295553648777061,(+33) 442274290,,tobeupdated@laterdate.com,http://www.jansoulin.fr/,Parts; Sales; Service,EME,0011o00001pcMxOAAU
Fendt,FE,Fendt; Lely; Laverda; Fella; Sparex,ETS THURIN,FRTHURMA,Dealership,159 AVENUE DES PRES COMBAUX,MANOSQUE,Alpes-de-Haute-Provence,04,France,FR,04100,43.817943941477985,5.796077528894884,(+33) 492772886,(+33) 492772935,commercial@sarlthurin.fr,https://www.ets-thurin.com/,Parts; Sales; Service,EME,001C000001dWSwkIAG
Fendt,FE,Fendt; Laverda; Challenger; Fella,BATHELIER,FRBATHLE,Dealership,"30 RUE DE LA FORGE, LE VIGNIERES",LE THOR,Vaucluse,84,France,FR,84250,43.92818,4.99321,(+33) 490764970,(+33) 490756200,bernard.bathelier@bathelier.com,https://www.agriaffaires.pro/fr/bathelier,Parts; Sales; Service,EME,001C000001dWSmuIAG
Fendt,FE,Fendt; Laverda; Fella; Lely,MECAVITI,FRMECALA,Dealership,2 IMPASSE DU FONT HIAU,ST VICTOR LA COSTE,Gard,30,France,FR,30290,44.07232,4.64368,(+33) 466794463,(+33) 466823122,bernard.bathelier@bathelier.com,,Parts; Sales; Service,EME,001C000001di7BeIAI
Fendt,FE,Lely; Fendt; Laverda; Valtra; Challenger; Fella; Sparex,ETS CHASTEL & MEYZENC,FRCHASLA,Dealership,"130 ROUTE DE GAP 
 PRE POURCIER",LAZER,Hautes-Alpes,05,France,FR,05300,44.3,5.81199,(+33) 492650629,(+33) 492651914,pchastel@chastelmeyzenc.com,https://www.chastelmeyzenc.com/,Parts; Sales; Service,EME,001C000001dWSobIAG
Fendt,FE,Lely; Fendt; Laverda; Challenger; Fella,SA BATHELIER,FRBATHVA,Dealership,128 ROUTE D ORANGE,VALREAS,,,France,FR,84600,44.36837,4.97725,(+33) 490350148,(+33) 490374658,bernard.bathelier@bathelier.com,https://www.agriaffaires.pro/fr/bathelier,Parts; Sales; Service,EME,001C000001dWSmvIAG
Fendt,FE,Fendt; Valtra; Challenger,LINEA VERDE DI PALMA ANDREA &C.SRL,A5120,Dealership,"SS7bis, km 10,600",TEVEROLA CE,Caserta,CE,Italy,IT,81030,40.98628295254206,14.207783395582803,(+39) 081 8186776,,magazzino.teverola@lineaverdesrl.com,,Parts; Sales; Service,EME,0010600001y6iBdAAI
Fendt,FE,Valtra; Fendt,LINEA VERDE DI PALMA ANDREA & C. SRL,A7101,Dealership,"S.S.18, Loc. Sabatella",Capaccio Paestum SALERNO,Salerno,SA,Italy,IT,84047,40.475419927328566,15.014175023652426,(+39) 0828 871364,,roberto.palma@lineaverdesrl.com,,Parts; Sales; Service,EME,001060000206e1pAAA
Fendt,FE,Fendt; Valtra,AGRIDUE SRL,A8120,Dealership,Via Tiburtina Valeria Km 123,Celano,L'Aquila,AQ,Italy,IT,67043,42.06192,13.53368,(+39) 0863711148,,celano@agridue.com,,Parts; Sales; Service,EME,00106000022yviDAAQ
Fendt,FE,Fendt; Challenger; Fella; Laverda; Lely; Valtra,PIERGENTILI SRL,ITPIERVIT,Dealership,"S.S. CASSIA NORD KM 86,100",VITERBO,Viterbo,VT,Italy,IT,01100,42.43741,12.09391,(+39) 0761250961,,info@piergentilisrl.it,http://www.piergentilisrl.it,Parts; Sales; Service,EME,0011o00001kjrlRAAQ
Fendt,FE,Fella; Fendt,LEPIDI PIERO PAOLO & FIGLI SNC,A8311,Dealership,COSTA FONTE AUGELLI II,LOC. VASCHE DI PIANOLA,L'Aquila,AQ,Italy,IT,67100,42.32533916002069,13.411229160020689,(+39) 0862 635124,,info@lepidisnc.it,,Parts; Sales; Service,EME,00106000022zrPeAAI
Fendt,FE,Fendt; Challenger; Fella; Laverda; Lely; Valtra; PTx Trimble; Sparex,PALUMBO MOTORS S.R.L.,ITPALULUC,Dealership,"C/Da Alberona, S.S. 17",Lucera,Foggia,FG,Italy,IT,71036,41.50922,15.33594,(+39) 0881529981,,palumbo.motors@libero.it,http://www.palumbomotors.it,Parts; Sales; Service,EME,001C000001dWScfIAG
Fendt,FE,Fendt; Challenger; Fella; Laverda; Lely; Valtra,DOMENICHINI GROUP S.R.L.,ITDOMPER,Dealership,28 Via Bufaloro,Torgiano,Perugia,PG,Italy,IT,06089,43.02660193569602,12.413618141364699,(+39) 0755003968,,info@domenichinigroup.com,http://www.domenichinigroup.com/,Parts; Sales; Service,EME,0011o00001fWlfJAAS
Fendt,FE,Fendt; Valtra; Challenger; Fella; Laverda; Lely,AGRIDUE SRL,A7114,Dealership,"VIA NAZIONALE ADRIATICA 
 COLOGNA SPIAGGIA",ROSETO DEGLI ABRUZZI,Teramo,TE,Italy,IT,64026,42.72498984997888,13.982156849556565,(+39) 085 8938170,,info@agridue.com,http://www.agridue.com,Parts; Sales; Service,EME,00106000020jRRYAA2
Fendt,FE,Fendt; Fella; Laverda; Lely; Challenger; PTx Trimble; Sparex,BERNINO COMMERCIALE S.R.L.,ITBERNPOG,Dealership,Loc. Fosci / via Calabria 26,Poggibonsi,Siena,SI,Italy,IT,53036,43.4626961312131,11.11746901732225,(+39) 0577939624,(+39) 0577983335,bernino@bernino.com,http://www.bernino.com,Parts; Sales; Service,EME,001C000001dWSdMIAW
Fendt,FE,Fendt; Fella; Laverda; Lely; Valtra; Challenger,Violini S.R.L.,ITVIOLREC,Dealership,VIA MAESTRI DEL LAVORO 2,RECANATI,Macerata,MC,Italy,IT,62019,43.35816,13.49609,(+39) 0733492277,(+39) 0733493110,info@violinisandro.it,http://www.violinisandro.it,Parts; Sales; Service,EME,001C000001dWSgmIAG
Fendt,FE,Fendt; Challenger; Fella; Laverda; Lely; Valtra; PTx Trimble; Sparex,PALUMBO MOTORS S.R.L,ITPALUMAT,Dealership,c.da Venusio snc,MATERA,Matera,MT,Italy,IT,75100,40.73033012282845,16.572305149230907,(+39) 08351823055,,amministrazione.matera@palumbomotors.it,http://www.palumbomotors.it,Parts; Sales; Service,EME,001C000001dWScgIAG
Fendt,FE,Fendt; Valtra; Challenger; Laverda; Fella; Lely,RAGGI SRL,A8688,Dealership,VIA TORRICELLA 335,NOVAFELTRIA,Rimini,RN,Italy,IT,47863,43.8763,12.28304,(+39) 0541 921730,,amministrazione@raggiromeo.it,,Parts; Sales; Service,EME,0017T00000ABWEAQA5
Fendt,FE,Fendt; Valtra; Challenger; Laverda,RAGGI SRL,A9216,Dealership,Via Antico Acquedotto 24-26-28-3,FORLI',Forlì-Cesena,FC,Italy,IT,47122,44.24321,12.08997,(+39) 0547 317930,,direzione@raggimacchineagricole.it,,Parts; Sales; Service,EME,0017T00000Igp4eQAB
Fendt,FE,Fendt; Challenger,KOUIMTZIS SA,F0113,Dealership,2nd Km ring road Larisa,Thessaly / Trikala,,,Greece,GR,415 00,39.43304,22.33789,(+30) 2410660700,,fendt@kouimtzis.gr,https://www.kouimtzis.gr,Sales; Service,EME,0017T00000nbYS3QAM
Fendt,FE,Fendt; Valtra; Challenger,ZLATEX GmbH - CHIRPAN,BGZLACH,Dealership,Industrial District,CHIRPAN,,,Bulgaria,BG,6200,42.202261,25.352492,(+359) 42919700,,office@zlatex.net,http://www.zlatex.net,Sales; Service,EME,001C000001dWVv4IAG
