brand,brand_code,all_brands,dealer_name,dealer_code,dealer_type,address,city,state_region,state_code,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,services_offered,region,account_id
Massey Ferguson,MF,Fendt; Massey Ferguson,"Agrícola Suárez, S.L.",F3776,Dealership,Pista Armada 26,Xinzo de Limia,Orense,OR,Spain,ES,32630,42.05524,-7.712735,(+34) 988461127,,julio@agricolasuarez.com,,Service,EME,001aA00000ByJnuQAF
Massey Ferguson,MF,Fendt; Massey Ferguson,"MAQUINARIA AGRICOLA O RUBIO, S.L.",F3777,Dealership,Vilamaior,Santa Comba,La Coruña,C,Spain,ES,15847,43.05075551834997,-8.731775685775093,(+34) 981894929,,administracion@maquinariaorubio.es,,Service,EME,001aA00000ByQEFQA3
Massey Ferguson,MF,Fendt; Massey Ferguson,"MAXIDEZA, S,L. Lugo",F3563,Dealership,Ctra. De Santiago km 4800,LUGO,Lugo,LU,Spain,ES,27210,42.989784784371125,-7.578365273352274,(+34) 986781468,,oscar@maxideza.com,http://www.maxideza.com,Service,EME,001aA00000BPLapQAH
Massey Ferguson,MF,Massey Ferguson,COM AGRIC GAN CON ESPACIOS VERDES SL,A9255,Dealership,Ctra. Nacional V Km 109 A,Talavera de la Reina,Toledo,TO,Spain,ES,45600,39.95927,-4.84218,(+34) 925 869 250,,patricia@comercialagriverde.com,,Parts; Sales; Service,EME,0017T00000IhodhQAB
Massey Ferguson,MF,Massey Ferguson,"Basilio Peral, S.L.",A7043,Dealership,"Ctra. N-501 Km 85,5",Calvarrasa de Abajo,Salamanca,SA,Spain,ES,37181,40.944649999999996,-5.545655,(+34) 923080180,,info@basilioperal.es,http://www.basilioperal.es,Parts; Sales; Service,EME,001060000205lytAAA
Massey Ferguson,MF,Massey Ferguson,"Basilio Peral, SL",B1740,Dealership,Calle Madrigal de las Altas Torres 39,Arévalo,Ávila,AV,Spain,ES,05200,41.07649,-4.73399,(+34) 920300208,,jperal@basilioperal.es,,Parts; Sales; Service,EME,0017T00000jxfLZQAY
Massey Ferguson,MF,Fendt; Massey Ferguson; Sparex,BASILIO PERAL S.L.,ESBASIZAM,Dealership,"AVENIDA DE GALICIA KM.274,100",ZAMORA,Zamora,ZA,Spain,ES,49024,41.515910000000005,-5.75366,(+34) 980512670,(+34) 980529116,bperal@basilioperal.es,http://www.basilioperal.es,Parts; Sales; Service,EME,001C000001dWU4mIAG
Massey Ferguson,MF,Massey Ferguson,"Centro Tractor, S.L. (Malagón)",F4809,Dealership,Cervantes 21,Malagón,Ciudad Real,CR,Spain,ES,13420,39.1744,-3.84883,(+34) 926800002,,rafael.millan@centrotractor.es,,Service,EME,001aA00000G3LWqQAN
Massey Ferguson,MF,Massey Ferguson; Sparex,LA ORDEN Talleres y Maq. Agricola S.L.,A8629,Dealership,Avda. Europa 186,Madridejos,Toledo,TO,Spain,ES,45710,39.46945284456591,-3.5232503999247076,(+34) 925460258,,laorden@tallereslaorden.es,https://www.tallereslaorden.es,Parts; Sales; Service,EME,0017T0000083hdIQAQ
Massey Ferguson,MF,Massey Ferguson; Fendt; Laverda; Valtra; Challenger; Lely; Sparex,TALLERES CASARES S.L.,ESTALLPAL,Dealership,"C/ INGLATERRA, P.108 
 
 
 POL.IND. EL VIAL",PALENCIA,Palencia,P,Spain,ES,34004,41.99935,-4.51191,(+34) 979711161,(+34) 979720702,tallerescasares@tcasares.es,http://www.tallerescasares.es,Parts; Sales; Service,EME,001C000001dWTUZIA4
Massey Ferguson,MF,Fendt; Massey Ferguson; Sparex,"Basilio Peral, S.L. Sta. Maria",ESBASISAN,Dealership,"CTRA. DE CIRCUNVALACIÓN, SECTOR 4",SANTA MARIA DEL PARAMO (LEÓN),León,LE,Spain,ES,24240,42.35307894150798,-5.759572754383762,(+34) 987350368,(+34) 987360048,srefoyo@basilioperal.es,http://www.basilioperal.es,Parts; Sales; Service,EME,001C000001dWU4oIAG
Massey Ferguson,MF,Massey Ferguson; PTx Trimble; Sparex,CENTRO TRACTOR S.L.,ESCENTTOM,Dealership,AVD.PRINCIPE ALFONSO S/N,TOMELLOSO (CIUDAD REAL),Ciudad Real,CR,Spain,ES,13700,39.149100000000004,-3.0350900000000003,(+34) 926508012,(+34) 926512429,info@centrotractor.es,http://www.centrotractor.es,Parts; Service,EME,001C000001dWTTxIAO
Massey Ferguson,MF,Fendt; Massey Ferguson,BASILIO PERAL S.L,ESBASISAH,Dealership,"Ctra. Villalebrín, LE 6707 KM300",Sahagún,,,Spain,ES,24320,42.37095,-5.01529,(+34) 987780166,,jperal@basilioperal.es,,Parts; Sales; Service,EME,0011o00001s8WtqAAE
Massey Ferguson,MF,Massey Ferguson; Fendt; Laverda; Valtra,"Talleres Casares, S.L.",ESTALLCAR,Dealership,CTRA. RIAÑO KM. 37,CARRIÓN DE LOS CONDES (PALENCIA),Palencia,P,Spain,ES,34120,42.3275,-4.61619,(+34) 979880964,(+34) 979880733,rocasares_carrion@hotmail.com,http://www.tallerescasares.es,Parts; Sales; Service,EME,001C000001dWU4tIAG
Massey Ferguson,MF,Massey Ferguson; PTx Trimble,"CENTROMOTOR REPUESTOS Y SUMINISTROS,SL",B0220,Dealership,"CTRA. N-310 KM. 153,700",SAN CLEMENTE,Cuenca,CU,Spain,ES,16600,39.346796501726274,-2.500540497959862,(+34) 969302319,,jcmartinez@centromotorsl.com,,Parts; Sales; Service,EME,0017T00000YCs81QAD
Massey Ferguson,MF,Massey Ferguson; Fendt; Laverda; Fella; Sparex,ARLANZA SERVICIOS GENERALES S.L.,ESASGLER,Dealership,"CRTA. MADRID - IRUN, KM.203 
 09340 LERMA",BURGOS,Burgos,BU,Spain,ES,09340,42.31831,-3.7023,(+34) 947170243,(+34) 947170532,luciadelgado@alonsolerma.com,http://www.grupojulian.com,Parts; Sales; Service,EME,0011o00001s8nI8AAI
Massey Ferguson,MF,Massey Ferguson; PTx Trimble,"AUTO AGRÍCOLA CUENCA, S.L.",B0371,Dealership,"MOHORTE 14 
 POLÍGONO IND. CTRA. DE MOTILLA",CUENCA,Cuenca,CU,Spain,ES,16004,40.02804261559654,-2.11678251075794,(+34) 664500958,,autoagricolacuenca@gmail.com,,Parts; Sales; Service,EME,0017T00000bBVF5QAO
Massey Ferguson,MF,Massey Ferguson; Challenger,AGROMECÁNICA SORIANA S.L.,B2702,Dealership,"ALAMO 3 
 Polígono Ind. La Dehesa",ALMAZÁN,Soria,SO,Spain,ES,42200,41.47046,-2.52843,(+34) 975300460,(+34) 975310493,info@agromeso.com,http://www.agromeso.com,Parts; Sales; Service,EME,0017T00000mj8tlQAA
Massey Ferguson,MF,Massey Ferguson; PTx Trimble,"FERRETERIA VILLENA, S.L.",B1807,Dealership,CTRA. VILLANUEVA DE LA JARA 82,INIESTA,Cuenca,CU,Spain,ES,16235,39.44443,-1.76438,(+34) 967491354,,info@ferreteriavillena.es,,Parts; Sales; Service,EME,0017T00000lDRTzQAO
Massey Ferguson,MF,Fendt; Massey Ferguson,"TALLERES CARGO, S.L.",F9432,Dealership,Ctra. Haro 22,Castañares de Rioja,,,Spain,ES,26240,42.51692,-2.92916,(+34) 941306040,,ventas@tallerescargo.com,,Service,EME,001aA00000ParyfQAB
Massey Ferguson,MF,Fendt; Massey Ferguson; Challenger,Talleres Fernando Rivas S.L.,F3775,Dealership,Avenida Cidade de Veria 1,Cospeito,Lugo,LU,Spain,ES,27377,43.233666584986054,-7.5565183537534875,(+34) 982520105,,t.fernandorivas@gmail.com,,Parts; Service,EME,001aA00000ByVgwQAF
Massey Ferguson,MF,Massey Ferguson; Fendt; Laverda; Sparex; PTx Trimble,RUFINO OJER SL,ESRUFITAF,Dealership,"P.I. LA NAVA, CALLE D 11",TAFALLA,Navarra,NA,Spain,ES,31300,42.4995,-1.6696,(+34) 948700739,(+34) 948703220,taller@rufinojer.com,http://www.rufinoojer.com,Parts; Service,EME,001C000001dWTURIA4
Massey Ferguson,MF,Massey Ferguson,"EVELIO SUERO, S.A. zaragoza",ESEVELZA_L,Dealership,C/ LERICI; NAVE; POLIGONO PLAZA 6,ZARAGOZA,,,Spain,ES,50197,41.63882,-1.0088,(+34) 976661280,(+34) 976677111,info@eveliosuero.com,http://www.eveliosuero.com,Parts; Sales; Service,EME,001C000001di6fTIAQ
Massey Ferguson,MF,Massey Ferguson,"EVELIO SUERO, S.A.",ESEVELEJE,Dealership,"CTRA. GALLUR-SANGÜESA, KM 30",EJEA DE LOS CABALLEROS (ZARAGOZA),Zaragoza,Z,Spain,ES,50600,42.113165607470776,-1.1444196426035127,(+34) 976661280,(+34) 976677111,info@eveliosuero.com,http://www.eveliosuero.com,Parts; Sales; Service,EME,001C000001dWTU3IAO
Massey Ferguson,MF,Fendt; Massey Ferguson; Valtra; Laverda; Challenger; PTx Trimble; Sparex,"V. SANCHO, S.A.",ESVSANCAS,Dealership,"C/ BATÁN, S/N",CASPE,Zaragoza,Z,Spain,ES,50700,41.23384,-0.04432,(+34) 976630824,(+34) 976631552,gerencia@vsancho.es,http://www.vsancho.es,Parts; Service,EME,001C000001dWTUhIAO
Massey Ferguson,MF,Massey Ferguson; Sparex,"Tallers Bascompte, S.L. Lleida",G3153,Dealership,"La Fusta p 69-70-71 
 Pol. Ind. I",LLEIDA,Lérida,L,Spain,ES,25191,41.62618,0.68497,(+34) 973201218,,recambioslleida@vsancho.es,http://www.tallersbascompte.com/,Parts; Service,EME,001aA00000T6F5LQAV
Massey Ferguson,MF,Massey Ferguson,"EVELIO SUERO, S.A",ESEVESAR,Dealership,"P.I EL PASO VERDE, NAVE 7",SARINENA,,,Spain,ES,22200,41.759496406396316,-0.17938598933946864,(+34) 638058944,,administracion@eveliosuero.com,,Parts; Sales; Service,EME,0011o00001s7qmHAAQ
Massey Ferguson,MF,Massey Ferguson,"EVELIO SUERO, S.A.",ESEVELBIN,Dealership,"C/LITIO, 9 POL.EL SOSAL",BINEFAR (HUESCA),Huesca,HU,Spain,ES,22500,41.829420799533096,0.31315439743982904,(+34) 638058944,,samuel@eveliosuero.com,,Parts; Sales; Service,EME,0011o00001hxhbqAAA
Massey Ferguson,MF,Fendt; Massey Ferguson; Sparex,"Tallers Bascompte, S.L. Prat",G3152,Dealership,"Carretera D `Igualada		 
 P.I. Sant Armengol Parcela 1",Els Prats de Rei,Barcelona,B,Spain,ES,08281,41.76364,1.53132,(+34) 938698245,,recambiosprats@vsancho.es,http://www.tallersbascompte.com/,Parts; Service,EME,001aA00000T66q2QAB
Massey Ferguson,MF,Massey Ferguson; Fendt; Sparex,COMERCIAL CLADERA S.L.,G5238,Dealership,"C/ MENESTRALS 11 
 POL. IND. MANACOR",MANACOR,Baleares,PM,Spain,ES,07500,39.51587967432082,3.2145191300509937,(+34) 971555811,,comercialcladera@comercialcladera.com,http://www.comercialcladera.com,Parts; Service,EME,001aA00000UbiaNQAR
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,APYAGRI,FRAPYALA,Dealership,PERBOST,LABARTHE INARD,,,France,FR,31800,43.12938,0.73441,(+33) 561890275,(+33) 561891013,ericlendre@apyagri.com,,Parts; Sales; Service,EME,001C000001dWSmRIAW
Massey Ferguson,MF,Massey Ferguson; Lely; Laverda; Fella,SARL FORGUES DAVID,FRFORGPO,Dealership,20 BIS RUE VINCENT DE BATAILLE,PONTACQ,Pyrénées-Atlantiques,64,France,FR,64530,43.18822376489526,-0.11513103348291454,(+33) 777955483,,eric.lendre64@gmail.com,,Parts; Service,EME,0011o00001or7IYAAY
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,SARL XAMBILI,FRXAMBIL,Dealership,"25, AVENUE DE BOSCH",ILLE SUR TET,,,France,FR,66130,42.66874679456785,2.6240531178889586,(+33) 468847322,(+33) 468840817,xambili@xambili.fr,http://www.xambili.com/,Parts; Sales; Service,EME,001C000001dWSxFIAW
Massey Ferguson,MF,Fendt; Massey Ferguson,BERRO BIDE S.L.,ESBERRNA_L,Dealership,BARRIO ORDOKI S/N,ARIZUN,Navarra,NA,Spain,ES,31713,43.17794063856944,-1.4868487952314455,(+34) 948453343,,administracion@berrobide.com,https://www.agriruna.com/berrobide/,Parts; Sales; Service,EME,001C000001di7DuIAI
Massey Ferguson,MF,Massey Ferguson; Laverda; Lely; Fella; PTx Trimble; Sparex,VIC AGRI,B0136,Dealership,ALLEE DES MARRONNIERS,VIC EN BIGORRE,,,France,FR,65500,43.38763306560556,0.06311244743333042,(+33) 562967350,,cedric.allios@ets-montaut.fr,,Parts; Service,EME,0017T00000X6qoCQAR
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,LENDRE SAS,FRLENDSAU,Dealership,"ZAC DU BRUSCOS 
 ROUTE DE L'AEROPORT",SAUVAGNON,Pyrénées-Atlantiques,64,France,FR,64230,43.37947,-0.44972,(+33) 559339744,(+33) 559128530,eric.lendre64@gmail.com,http://www.lendre.fr/fr/58514-accueil,Parts; Sales; Service,EME,001C000001fLzJxIAK
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,SAS LENDRE,FRLENDBEH,Dealership,ZONE ARTISANALE,BEHASQUE,Pyrénées-Atlantiques,64,France,FR,64120,43.30502,-1.05451,(+33) 564371292,(+33) 559383313,eric.lendre64@gmail.com,http://www.lendre.fr/fr/58514-accueil,Parts; Sales; Service,EME,001C000001dWW16IAG
Massey Ferguson,MF,Massey Ferguson; Laverda; Fella; Lely,SARL XAMBILI,FRXAMBLE,Dealership,"ZAE STE EUGENIE 
 2 AVENUE DE ROME",LE SOLER,Pyrénées-Orientales,66,France,FR,66270,42.686636876411576,2.821731248706829,(+33) 468855386,(+33) 468566798,xambili@xambili.fr,http://www.xambili.com/,Parts; Sales; Service,EME,001C000001dWSxGIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,HARISTOY XABI,FRGARAIH,Dealership,"ROUTE D'ARMANDARITS 
 GARAGE LANDABURIA",IHOLDY,Pyrénées-Atlantiques,64,France,FR,64640,43.31053,-1.1941,(+33) 687586107,(+33) 559374108,eric.lendre64@gmail.com,,Parts; Sales; Service,EME,001C000001dWVoBIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,SAS LENDRE,FRLENDNA,Dealership,2 CHEMIN DE NAVARRENX,NARP,,,France,FR,64190,43.39302,-0.76177,(+33) 559660153,(+33) 559665731,eric.lendre64@gmail.com,http://www.lendre.fr/fr/58514-accueil,Parts; Sales; Service,EME,001C000001dWSsCIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella; PTx Trimble; Sparex,SARL MONTAUT ET FILS,FRMONTLO,Dealership,ZA LA POUCHE,LOMBEZ,Gers,32,France,FR,32220,43.47138225245784,0.9144178019662773,(+33) 562621528,(+33) 562621529,tp.montaut@orange.fr,http://www.ets-montaut.com/,Parts; Service,EME,001C000001dWSthIAG
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,ETS PINEL,FRPINECA,Dealership,ROUTE DE PEXIORA,CASTELNAUDARY,Aude,11,France,FR,11400,43.308278616743195,1.9664984405196526,(+33) 468945588,(+33) 468941031,etspinel.commercial@wanadoo.fr,,Parts; Sales; Service,EME,001C000001dWSuhIAG
Massey Ferguson,MF,Laverda; Lely; Massey Ferguson; Fella; Sparex,AGRI-SASO,B0019,Dealership,"ZI MONPLAISIR 
 190 ROCADE SUD",HAGETMAU,,,France,FR,40700,43.65581347521965,-0.6048384795914031,(+33) 558760515,,guillaume.gibier@agri33.com,,Parts; Sales; Service,EME,0017T00000UaAr3QAF
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,MOTOCULTURE LANGUEDOCIENNE S.A,FRLANGTO,Dealership,82 ROUTE DE LABEGE,TOULOUSE,,,France,FR,31400,43.56419525476614,1.5011958616444767,(+33) 561202502,(+33) 561540507,accueil@motolang.fr,https://www.motoculture-languedocienne.fr/,Parts; Sales; Service,EME,001C000001dWSrvIAG
Massey Ferguson,MF,Fella; Laverda; Lely; Massey Ferguson; Valtra,AGRI-SASO,F2752,Dealership,420 RUE DU MARAIS D'ORX,SAINT GEOURS DE MAREMNE,,,France,FR,40230,43.71582,-1.22978,(+33) TOBEUPDATED,,stefhounau@agri33.com,,Parts; Service,EME,001aA000008q5KeQAI
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,SARL PORTEX,FRPORTBR,Dealership,REMPEAU,BRETAGNE D'ARMAGNAC,,,France,FR,32800,43.84976,0.11159,(+33) 562098362,(+33) 562097753,direction@sarlportex.fr,http://www.sarlportex.fr/,Parts; Sales; Service,EME,001C000001dWSuoIAG
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,ETS OULMIERE SARL,FROULMCA,Dealership,157 AVENUE DE LAUTREC,CASTRES,,,France,FR,81100,43.6149941196539,2.231331697500298,(+33) 563715490,(+33) 563599845,direction@oulmiere.com,https://www.oulmiere.com/,Parts; Sales; Service,EME,001C000001dWSuKIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,EURL XAMBILI AGRI,FRXAMBBE,Dealership,"18 RUE DU SAINT VICTOR 
 ZI LE CAPISCOL",VILLENEUVE LES BEZIERS,,,France,FR,34420,43.33373105826548,3.280805315870624,(+33) 467762423,(+33) 467766695,xambili@xambili.fr,http://www.xambili.com/,Parts; Sales; Service,EME,001C000001dWSxEIAW
Massey Ferguson,MF,Laverda; Lely; Massey Ferguson; Valtra; Fella; Sparex,AGRI-SASO,B0020,Dealership,ZI JEAN MALEZE,BON ENCONTRE,,,France,FR,47240,44.18701157731989,0.6693952680403268,(+33) 553770330,,guillaume.gibier@agri33.com,,Parts; Sales; Service,EME,0017T00000UaB3OQAV
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella; Sparex,AGRI QUERCY LOMAGNE,FRAQLOLI,Dealership,2447 2447 CHEMIN DE LA FONTAINE,LIZAC,Tarn-et-Garonne,82,France,FR,82200,44.13052,1.18136,(+33) 563040623,(+33) 563043054,direction@oulmiere.com,https://www.oulmiere.com/,Parts; Sales; Service,EME,001C000001dWSmSIAW
Massey Ferguson,MF,Massey Ferguson; Laverda; Fella; Lely,ETS OULMIERE SARL,FROULMAL,Dealership,12 RUE FRANCOIS ARAGO,ALBI,,,France,FR,81000,43.92960424189461,2.196967431878888,(+33) 563456930,(+33) 563456934,direction@oulmiere.com,https://www.oulmiere.com/,Parts; Sales; Service,EME,001C000001dWSuJIAW
Massey Ferguson,MF,Laverda; Lely; Massey Ferguson; Valtra; Fella; Sparex,AGRI-SASO,B0018,Dealership,P.A.E. DES HAUTES LANDES,LABOUHEYRE,,,France,FR,40210,44.211947,-0.919067,(+33) 558071111,,guillaume.gibier@agri33.com,,Parts; Sales; Service,EME,0017T00000UaAXhQAN
Massey Ferguson,MF,Massey Ferguson,MUNTONI FRANCESCO & FIGLI S.R.L.,F9197,Dealership,"VIA PAPA GIOVANNI XXIII, 471",SANTA GIUSTINA,Oristano,OR,Italy,IT,09096,39.87019038942716,8.60952252362536,(+39) 079585728,,muntonifr@tiscali.it,,Service,EME,001aA00000OSdztQAD
Massey Ferguson,MF,Fella; Lely; Massey Ferguson,MUNTONI FRANCESCO & FIGLI S.R.L.,ITMUNTS,Dealership,"V. Le Sardegna, 159",S. Maria Coghinas,Sassari,SS,Italy,IT,07030,40.90578,8.8598,(+39) 079585728,(+39) 079585728,muntonifr@tiscali.it,http://www.muntoniagricoltura.com,Parts; Sales; Service,EME,001C000001dWSfUIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,FOLTZER,FRFOLTGH,Dealership,VADINA,GHISONACCIA  -  CORSE,,,France,FR,20240,42.075905000000006,9.465444999999999,(+33) 495565250,(+33) 495573685,pierrick.foltzer@wanadoo.fr,,Parts; Sales; Service,EME,001C000001dWSqYIAW
Massey Ferguson,MF,Massey Ferguson; Laverda; Fella; Lely,SA PAGES MOTOCULTURE,FRPAGEBR,Dealership,AVENUE DE LA BURLIERE,BRIGNOLES,,,France,FR,83170,43.408625,6.064915,(+33) 494692299,(+33) 494591434,matthieu.montenay@pages-motoculture.fr,http://www.pages-motoculture.fr/,Parts; Sales; Service,EME,001C000001dWSuNIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,SA PAGES MOTOCULTURE,FRPAGEPE,Dealership,BOULEVARD JEAN GUIGUES,PERTUIS,Vaucluse,84,France,FR,84121,43.69391819040154,5.492035055929833,(+33) 490790415,(+33) 490096564,matthieu.montenay@pages-motoculture.fr,http://www.pages-motoculture.fr/,Parts; Sales; Service,EME,001C000001dWSuQIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,SARL SAMA,FRSAMAOR,Dealership,ZA DES BOUILLOUETTES,ORAISON,Alpes-de-Haute-Provence,04,France,FR,04700,43.91142914581151,5.906539922346501,(+33) 492786056,(+33) 492786963,s.dubois@sama04.fr,http://www.sama0405.fr/,Parts; Sales; Service,EME,001C000001dWSvsIAG
Massey Ferguson,MF,Massey Ferguson; Laverda; Fella; Lely; Sparex,SA PAGES MOTOCULTURE,FRPAGENOVE,Dealership,ROUTE DE BONPAS,NOVES,Bouches-du-Rhône,13,France,FR,13550,43.85925,4.90051,(+33) 432610053,,matthieu.montenay@pages-motoculture.fr,http://www.pages-motoculture.fr/,Parts; Sales; Service,EME,001C000001dWVyOIAW
Massey Ferguson,MF,Lely; Massey Ferguson; Laverda; Fella,PX AGRI,FRPXAUCH,Dealership,12 AVENUE DES GARRIGUES,VESTRIC ET CANDIAC,Gard,30,France,FR,30600,43.763260788441706,4.275547109269786,(+33) 428702360,,matthieu.montenay@pages-motoculture.fr,,Parts; Sales; Service,EME,0011o00001ZkaaYAAR
Massey Ferguson,MF,Massey Ferguson; Laverda; Fella; Lely,SA PAGES MOTOCULTURE,FRPAGEJO,Dealership,243 ROUTE D'ORANGE,JONQUIERES,,,France,FR,84150,44.11669,4.8872,(+33) 490672747,(+33) 490464268,matthieu.montenay@pages-motoculture.fr,http://www.pages-motoculture.fr/,Parts; Sales; Service,EME,001C000001dWSuOIAW
Massey Ferguson,MF,Lely; Massey Ferguson,PIROZZI GROUP S.R.L.,E0222,Dealership,VIA SAN FRANCESCO PATRIA 78,GIUGLIANO IN CAMPANIA,Naples,NA,Italy,IT,80014,40.93132,14.1375,(+39) 0818188625,,commerciale@pirozzigroupsrl.it,,Parts; Sales; Service,EME,0017T00000naLGrQAM
Massey Ferguson,MF,Laverda; Massey Ferguson; Fella; Lely,ZAMPONI S.R.L.,ITZAMPFIA,Dealership,VIA TIBERINA 104,FIANO ROMANO,Rome,RM,Italy,IT,00065,42.16596,12.58826,(+39) 076538891,(+39) 0765480377,info@zamponi.com,http://www.zamponi.com,Parts; Sales; Service,EME,001C000001dWYQCIA4
Massey Ferguson,MF,Fella; Lely; Massey Ferguson,C.S.T. DI PASQUALE TAMMARO,ITCSSAN,Dealership,Via Bagni 2,San Salvatore Telesino,Benevento,BN,Italy,IT,82030,41.2358,14.50041,(+39) 0824948790,(+39) 0824948790,cstditammaropasquale@tin.it,,Parts; Sales; Service,EME,001C000001dWSdeIAG
Massey Ferguson,MF,Massey Ferguson,SIDONI GIOVANNI & FIGLI S.N.C.,B2695,Dealership,"VIA GARIBALDI, 685",AVEZZANO,L'Aquila,AQ,Italy,IT,67051,42.02412,13.43488,(+39) 086339115,,amministrazione@sidoni.it,,Parts; Sales; Service,EME,0017T00000mivtIQAQ
Massey Ferguson,MF,Massey Ferguson; Challenger; Fella; Lely; Valtra; Laverda; Sparex,PROGETTO CERVETTI S.R.L.,ITPROGGRO,Dealership,"VIA ZAFFIRO, 1/3",ZAFFIRO,Grosseto,GR,Italy,IT,58100,42.78839,11.09738,(+39) 0564462089,(+39) 0564462098,agricolo@cervettitractor.it,http://www.cervettitractor.it,Parts; Sales; Service,EME,001C000001dWSg6IAG
Massey Ferguson,MF,Massey Ferguson,GUARDIANI SRL,B1679,Dealership,VIA PIANI 61,CASTIGLIONE MESSER RAIMONDO,Teramo,TE,Italy,IT,64034,42.51591,13.91453,(+39) 0861990754,,info@guardianisrl.it,,Parts; Sales; Service,EME,0017T00000jwTAyQAM
Massey Ferguson,MF,Massey Ferguson,PEZZELLA ABRUZZO S.R.L.,F4698,Dealership,CONTRADA BUFALARA SNC,CUPELLO,Chieti,CH,Italy,IT,66051,42.02976909113305,14.743491363916306,(+39) 0873 809002,,info@pezzellaabruzzo.it,,Service,EME,001aA00000Ff2F3QAJ
Massey Ferguson,MF,Massey Ferguson; Sparex,ALIBERTI SNC DEL RAG. PIETRO ALIBERTI ROCCO E LAURA ALIBERTI,B0726,Dealership,"VIA GRUMENTINA, 82 
 VILLA D'AGRI",MARSICOVETERE,Potenza,PZ,Italy,IT,85050,40.34677,15.82943,(+39) 0975 352151,,alibertisas@tiscali.it,,Parts; Sales; Service,EME,0017T00000c4Z0JQAU
Massey Ferguson,MF,Massey Ferguson,D`Agnello S.R.L.,ITDAGSTO,Dealership,"VIA ASCOLI SATRIANO, 99",STORNARELLA,Foggia,FG,Italy,IT,71048,41.25394,15.72606,(+39) 0885432222,(+39) 0885438042,info@dagnello.it,http://www.dagnello.it,Parts; Sales; Service,EME,001C000001dWSe4IAG
Massey Ferguson,MF,Massey Ferguson,Censorii Giuseppe SRL,B2696,Dealership,Via Aldo Moro 37,Mosciano Sant`Angelo,Teramo,TE,Italy,IT,64023,42.7537,13.88724,(+39) 0858061144,,censoriigiuseppe@virgilio.it,,Parts; Sales; Service,EME,0017T00000mivuGQAQ
Massey Ferguson,MF,Massey Ferguson,PIOLANTI SRL,B1792,Dealership,"VIA VINCENZO COMI, 15",COLONNELLA,Teramo,TE,Italy,IT,64010,42.82327,13.77714,(+39) 0861 700008,,info@piolanti.com,,Parts; Sales; Service,EME,0017T00000lD0srQAC
Massey Ferguson,MF,Fella; Lely; Massey Ferguson,PIPPUCCI S.r.l.,F3728,Dealership,"Via Certaldese 113 
 Loc. San Pancrazio Val di Pesa",Montespertoli,Florence,FI,Italy,IT,50025,43.620084299943045,11.133806814857005,(+39) 0558248044,,info@pippuccisrl.it,,Parts; Service,EME,001aA00000BuKP5QAN
Massey Ferguson,MF,Massey Ferguson,D`AGNELLO S.R.L.,ITDAGGIO,Dealership,Strada Vicinale Le Strettole snc,GIOIA DEL COLLE,Bari,BA,Italy,IT,70023,40.80850533945404,16.92799059327267,(+39) 0802054111,,ricambi@dagnello.it,http://www.dagnello.it,Parts; Sales; Service,EME,0011o00001aRPvuAAG
Massey Ferguson,MF,Laverda; Massey Ferguson; PTx Trimble; Sparex,AGRI UBALDI S.R.L.,ITAGRIFAN,Dealership,LOCALITA' S. ORSO 2,FANO,Pesaro and Urbino,PU,Italy,IT,61032,43.815408249621484,13.006700553348576,(+39) 0721/820212,(+39) 0721/864944,info@agriubadi.it,http://www.agriubaldi.it,Parts; Sales; Service,EME,001C000001dWScpIAG
Massey Ferguson,MF,Fella; Laverda; Lely; Massey Ferguson; PTx Trimble; Sparex,AGRI UBALDI SRL,B0158,Dealership,Via Luigi Longo 56,CESENA,Forlì-Cesena,FC,Italy,IT,47522,44.154315697312974,12.21325942779701,(+39) 0541682218,(+39) 0541682218,info@agriubaldi.it,http://www.agriubaldi.it,Parts; Sales; Service,EME,0017T00000X8dwaQAB
Massey Ferguson,MF,Massey Ferguson,SACCOMANDI GESTIONE SRL,F4139,Dealership,"VIALE FRANCIA, 6",LECCE,Lecce,LE,Italy,IT,73100,40.39106,18.11033898458912,(+39) 0832 363433,,info@saccomandi-le.it,,Service,EME,001aA00000DdmyuQAB
