brand,dealer_name,address,city,state_region,country,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,dealer_id,source
Landini,SUEZ DISTRIBUTION LLC,",  , Azerbaijan",Azerbaijan,,INTL,,40.3762523,47.3553473,,,sales@agrochem.org,http://agrochem.org/,,,1809,argo_as
Landini,Samuel Stauffer & Cie,", 1607 Les Thioleyres, Suisse",Suisse,,INTL,,46.5380878,6.8107369,+41 (21) 9080600,+41 (21) 9080601,jpstauffer@stauffer-cie.ch,,,,1840,argo_as
Landini,TAUNG PAW THARR YEE SHINN (AGRICULTURE) CO.TLD,",  YANGON, MYANMAR",MYANMAR,,INTL,,16.9041018,96.0294232,+95 1 9688601 - 688368,,saiaik@gmail.com,https://tptyeeshinn.com.mm/,,,1826,argo_as
Landini,THE NEAR EAST EQUIPMENT CO.,", 11814 Amman, Jordan",Jordan,,INTL,,31.9563339,35.8539115,00962-6 5812817,00962-6-5821653,oakhalaf@neec.com.jo  rabufadda@neec.com.jo,https://www.neec.com.jo/en/,,,1828,argo_as
Landini,TRACTO-LENA,",  Luanda, Angola",Angola,,INTL,,-9.1072026,13.676455,+244 934 706 681,,geral@tlangola.com,,,,1838,argo_as
Landini,Torgovy Dom Belarus Agro Tekhnika,",  Almaty, Kazakistan",Kazakistan,,INTL,,43.2181962,76.8040822,+7 (708) 971-72-81,,ag@btd.kz,https://www.belagrotech.kz/,,,1806,argo_as
Landini,ULTIMATE MOTORS PLC,",  Addis Abeba, Ethiopia",Ethiopia,,INTL,,8.9722227,38.7605949,+251 114 42 30 77,,Awol.Mohammed@ultmotors.com,http://www.ultmotors.com/landini/,,,1836,argo_as
Landini,VERTICAL GROUP EURL (AGRIDIS),", 98800 NOUMEA, NOUVELLE-CALEDONIE",NOUVELLE-CALEDONIE,,INTL,,-22.2784819,166.4733228,+687 449020,,info@agridis.nc,,,,1820,argo_as
Landini,ZENDIA MACHINERY LTD,", 2563 Nicosia, Cyprus",Cyprus,,INTL,,35.0027763,33.4223474,Ph: 0035722526022,0035722526025,zendia@cytanet.com.cy,,,,1855,argo_as
Landini,AGRI MAINO SAS DI ANTONIO MAINO & C,"Via Reno, 20-22, 70022 ALTAMURA, BA",BA,,IT,,40.8386378,16.5567355,080-3141277,080-3141640,info@agrimaino.it,http://www.agrimaino.com/agri-maino-come-raggiungerci.html,,,850,argo_it
Landini,AGRI SELE S.r.l.,"S.S. 18, Loc.Cioffi s.n.c., 84025 Eboli, SA",SA,,IT,,40.5528786,14.9884988,0828-347178,,info@agrisele.com,,,,851,argo_it
Landini,AGRICENTRO PICENO Srl,"Zona Industriale Campolungo, 113, 63100 ASCOLI PICENO, AP",AP,,IT,,42.8563195,13.7105808,0736 - 812301,0736 - 814003,amministrazione@agricentropiceno.it,https://agrialessandrini.it/,,,852,argo_it
Landini,AGRICOLA SAMMARITANA S.r.l.,"Via dei Romani 47, 81055 S. M. CAPUA VETERE, CE",CE,,IT,,41.0901169,14.2517494,0823-844873,0823-844873,salvatore@interfree.it,https://dealers.argotractors.com/it/dealer/agricola-sammaritana-s-r-l/,,,853,argo_it
Landini,AGRIMA s.r.l.,"C.da Fegotto S.S. 113 Km 336,330, 91013 Calatafimi Segesta, TP",TP,,IT,,37.9694184,12.9089206,3397169898 - 3389880661,,info@agrimasrl.it,https://dealers.argotractors.com/it/dealer/agrima-s-r-l/,,,855,argo_it
Landini,BARTOLINI GIUSEPPE,"Fraz. Mocaiana, 63, 06020 MOCAIANA DI GUBBIO, PG",PG,,IT,,43.384828,12.491806,075-9255119,075-9255119,amministrazione@bartolinimacchineagricole.it,,,,860,argo_it
Landini,BE.M.A. SRL,"Z. Ind. Predda Niedda Nord Str. n. 5, 07100 Sassari, SS",SS,,IT,,40.7363363,8.527574,079-260459,,bernardipietrobruno@gmail.com,https://dealers.argotractors.com/it/dealer/be-m-a-srl/,,,861,argo_it
Landini,BERARDI RICCARDO & C. S.n.c.,"Via Tiberina, 116, 06050 COLLEPEPE, PG",PG,,IT,,42.9156644,12.3941091,075-8789137,075-8789137,berardi.land@email.it,https://dealers.argotractors.com/it/dealer/berardi-riccardo-c-s-n-c/,,,862,argo_it
Landini,CASENTINO M.A. DI CHECCACCI G. & C.,"Viale Michelangelo, 81, 52011 BIBBIENA, AR",AR,,IT,,43.700296,11.811754,0575-593059,0575-454543,info@casentinomacchine.it,http://www.casentinomacchine.it/,,,863,argo_it
Landini,CASTELLINA MACCHINE AGRICOLE SNC,"Strada per Santhià, 7/9, 13049 Tronzano Vercellese, VC",VC,,IT,,45.3467688,8.1662598,0161-911865,,info@castellinasnc.it,https://dealers.argotractors.com/it/dealer/castellina-macchine-agricole-snc/,,,864,argo_it
Landini,CIPOLLONE AGRI S.r.l.,"Via Cagialone, 50, 66010 MIGLIANICO, CH",CH,,IT,,42.361666,14.280409,0871 - 951223,0871 - 951223,info@cipolloneagri.it,https://dealers.argotractors.com/it/dealer/cipollone-agri-s-r-l/,,,866,argo_it
Landini,CO.M.A.I.A. S.r.l.,"Via Casilina Km 148+300, 03040 SAN VITTORE DEL LAZIO, FR",FR,,IT,,41.450594,13.9134266,0776-344954,0776-344968,direzione@comaia.it,https://dealers.argotractors.com/it/dealer/co-m-a-i-a-s-r-l/,,,867,argo_it
Landini,DAL BUONO EREDI S.R.L.,"Via C. Eppi, 2/C, 44015 PORTOMAGGIORE, FE",FE,,IT,,44.7330207,11.7802842,0532 - 327166,0532 - 327166,dal_buono@libero.it,https://dealers.argotractors.com/it/dealer/dal-buono-eredi-s-r-l/,,,871,argo_it
Landini,DALLA VECCHIA STEFANO S.r.l.,"Via N. Copernico,38, 37050 VAGO di LAVAGNO, VR",VR,,IT,,45.4198061,11.1284761,045-982066,045-8999317,dallavecchiastefano@dvstrattori.it,http://www.dvstrattori.it/wp/,,,872,argo_it
Landini,DE ANGELIS S.A.S DI ROBERTO DE ANGELIS & C.,"Contrada Barbara snc, 89040 Gerace, RC",RC,,IT,,38.246908,16.1431998,0964-356300,0964-356300,deangelis.trattori@alice.it,https://dealers.argotractors.com/it/dealer/de-angelis-s-a-s-di-roberto-de-angelis-c/,,,874,argo_it
Landini,DE LUCA ITALO,"Via Pedilati, 9/A, 87048 S. SOFIA D’EPIRO, CS",CS,,IT,,39.5456511,16.3234108,0984 957148,,italo-de.luca@alice.it,https://www.facebook.com/dittaitalodeluca/#,,,875,argo_it
Landini,DE MASI MACCHINE AGRICOLE E SERVIZI SRL,"Via Lepre, 69, 89016 Rizziconi, RC",RC,,IT,,38.4146417,15.9570059,0966 53077,,m.demasi@demasi1954.it,https://www.demasimacchineagricole.com/,,,876,argo_it
Landini,DEGL’INNOCENTI S.R.L.,"Via Sestese, 88 B-C-D, 50141 Firenze, FI",FI,,IT,,43.816249,11.225282,055-452401,055-456394,info@deglinnocentisrl.it,http://www.deglinnocentisrl.it/,,,877,argo_it
Landini,DI FABIO & FIGLI SNC,"Contrada Casa La Croce, 10, 86039 Termoli, CB",CB,,IT,,41.9788469,15.0047101,0875 752015,,difabiotermoli2@gmail.com,,,,878,argo_it
Landini,DI PRIMA ANTONINO & C. SNC,"Contrada Cannitello, 92018 S. MARGHERITA BELICE, AG",AG,,IT,,37.6835186,13.005722,0925-31071,0925-31071,antonino.diprima@tiscali.it,https://dealers.argotractors.com/it/dealer/di-prima-antonino-c-snc/,,,879,argo_it
Landini,ENNE S.r.l.,"Via Aurelio Baghino n. 4, 08100 Nuoro, NU",NU,,IT,,40.3242372,9.2671798,328-6624880,,ennesrl@gmail.com,https://dealers.argotractors.com/it/dealer/enne-s-r-l/,,,881,argo_it
Landini,"F.LLI TIEFENTHALER SNC DI CLAUDIO, DANIELA E FRANCO TIEFENTHALER","Via 3 Novembre, 52, 38030 VERLA DI GIOVO, TN",TN,,IT,,46.1564192,11.1616207,0461-684017,0461-695291,info@fratellitiefenthaler.it,https://www.fratellitiefenthaler.it/it/,,,924,argo_it
Landini,F.LLi REPPUCCI s.a.s.,"Via San Nicola, 16, 80036 Palma Campana,",Palma Campana,,IT,80036,40.880003,14.552228,0818242116,0818242116,reppucci.b@tiscali.it,https://dealers.argotractors.com/it/dealer/f-lli-reppucci-s-a-s/,,,882,argo_it
Landini,FIDALEO MACCHINE AGRICOLE SNC,"Via Diversivo Acquachiara, 1, 04022 Fondi LT, Italy",Fondi LT,,IT,04022,41.3561298,13.414218,0771-531621,,commerciale@fidaleo.it,https://www.facebook.com/FidaleoMacchineAgricole/,,,7507,argo_it
Landini,FINELLI FILOMENA,"Via S.Giovanni Snc, 82030 Cautano, BN",BN,,IT,,41.1532774,14.6509784,0824 880221,,info@rapuano.it,https://dealers.argotractors.com/it/dealer/finelli-filomena/,,,884,argo_it
Landini,FONZONE GROUP S.r.l.,"Via S. Antonio 56, 83031 Ariano Irpino, AV",AV,,IT,,41.1641749,15.0955813,0825-871428,0825-819166,fonzonegroupsrl@libero.it,https://www.fonzonegroup.it/,,,886,argo_it
Landini,GATTI ERNESTO & C. SNC,"Via Manzoni, 220, 27045 CASTEGGIO, PV",PV,,IT,,45.001865,9.114428,0383-82533,0383-83380,mauro@gattiernesto.it,http://www.gattiernesto.it/,,,888,argo_it
Landini,GIAMPIETRO OTTAVIO & C. Snc,"Via Nazionale, 4/a – Loc. Villa D’ Agri, 85050 MARSICOVETERE, PZ",PZ,,IT,,40.3509562,15.815639,0975-352198,0975-352198,ottaviogiampietro@gmail.com,https://agrigiampietro.com/,,,890,argo_it
Landini,ITALMACCHINE DI CASADEI SAURO E C. SNC,"Via dell'Artigianato, 205, 47521 CESENA, FC",FC,,IT,,44.1294392,12.2750675,0547-300539,0547-300539,info@italmacchinesnc.it,http://www.italmacchinesnc.it/,,,891,argo_it
Landini,IVONE S.R.L.,"Via Vito Antonio Grippa 3389, 70023 GIOIA DEL COLLE, BA",BA,,IT,,40.8176823,16.9303007,080-3486216,080-3486216,ivonetrattori@ivonetrattori.com,https://www.ivonetrattori.com,,,892,argo_it
Landini,L.MARVASI S.R.L.,"Via Emilia Ovest, 54, 43016 S.Pancrazio Parmense, PR",PR,,IT,,44.816428,10.295305,0521 - 993241,0521 - 986616,filippo@marvasi.it,https://marvasi.it/,,,901,argo_it
Landini,LASIO AGRICOLTURA S.R.L.,"Zona Pip Snc, 09038 SERRAMANNA, SU",SU,,IT,,39.4398134,8.9158421,070 9137292,,info@lasio.it,https://dealers.argotractors.com/it/dealer/lasio-agricoltura-s-r-l/,,,893,argo_it
Landini,LATINA TRATTORI S.r.l.,"Via del Crocefisso, 36, 04010 BORGO PIAVE, LT",LT,,IT,,41.4698254,12.8327086,0773-423600,0773-644266,info@latinatrattori.it,https://www.latinatrattori.it/azienda/,,,894,argo_it
Landini,LOMBARDI GROUP SRL,"Strada Provinciale 79, Contrada Spartivento, 71041 Carapelle, FG",FG,,IT,,41.4907896,15.5609713,0885 - 796316,,amministrazione@lombardigroupsrl.com,https://dealers.argotractors.com/it/dealer/lombardi-group-srl/,,,895,argo_it
Landini,M.A.C. S.a.s. di Cognolatto Ermenegildo & C.,"Via Piemonte, 5, 35020 DUE CARRARE, PD",PD,,IT,,45.3018379,11.862527,049 - 8862141 / 6889660,049-8861141,info@mactrattori.it,https://www.mactrattori.it/,,,896,argo_it
Landini,MACCHINE AGRICOLE GIFFALINI S.N.C DI GIFFALINI GIUSEPPE E C.,"Via Stelvio,69, 23030 TOVO DI SANT'AGATA, SO",SO,,IT,,46.2491,10.24882,0342-770056,0342-770056,info@giffalini.com,https://www.giffalini.com/,,,897,argo_it
Landini,MAFER S.R.L.,"Fraz. Pont Suaz, 106, 11020 CHARVENSOD, AO",AO,,IT,,45.7271466,7.3085999,0165 262352,,info@nuovamafer.it,https://www.nuovamafer.it/,,,899,argo_it
Landini,MANFERDINI S.r.l.,"Via Prati  24/B, 40012 Calderara di Reno, BO",BO,,IT,,44.590666,11.276715,051-723520,051-723520,info@manferdinisrl.it,http://www.manferdinitrattori.it/,,,900,argo_it
Landini,MENGHI ALVARO & C. SNC,"Via Emilia Est 74, 47039 SAVIGNANO SUL RUBICONE, FC",FC,,IT,,44.0835502,12.4186127,0541-946597,0541-807189,menghialvaro@libero.it,http://www.menghialvaro.it,,,902,argo_it
Landini,MONORITI ANGELO S.N.C.,"Via Zelante, 28, 89036 Brancaleone-Marina, Brancaleone RC, Italy",Brancaleone RC,,IT,,37.9610457,16.0981174,0964/933077,,info@monoritiangelo.it,https://monoritiangelo.it/,,,5969,argo_it
Landini,MOZZETTI MACCH. AGRIC. di Mozzetti Riccardo & C. Sas,"Strada Provinciale Montorio, 29, 58034 Castell'Azzara GR, Italy",Castell'Azzara GR,,IT,58034,42.7640112,11.6989926,0564-952021,0564-952021,info@mozzettitrattori.com,https://dealers.argotractors.com/it/dealer/mozzetti-macch-agric-di-mozzetti-riccardo-c-sas/,,,904,argo_it
Landini,O.R.M.A. GALLO SRL,"Via San Gillio, 64/C, 10044 Pianezza, TO",TO,,IT,,45.1184164,7.5424936,0119673644,,orma.gallo@hotmail.it,https://ormagallo.argo-dealer.com,,,906,argo_it
Landini,OGGIONNI FRANCESCO SAS DI VALTOLINA GABRIELE,"Via XXV Aprile, 25, 20060 Liscate, Mi",Mi,,IT,,45.4809195,9.4138433,02-95351010,02-95351010,oggionni.francesco@legalmail.it,https://dealers.argotractors.com/it/dealer/oggionni-francesco-sas-di-valtolina-gabriele/,,,907,argo_it
Landini,OMA ORLANDI ANDREA RICCARDO S.r.l.,"Via Firenze, 55/A, 29019 San Giorgio Piacentino, PC",PC,,IT,,44.9324702,9.7489006,0523 - 370005,0523 - 370407,info@omaorlandi.it,https://www.omaorlandi.it/,,,908,argo_it
Landini,PALAZZANI & ZUBANI S.p.A.,"Via della Boffella, 53 - Fr. Scarpizzolo, 25020 SAN PAOLO, BS",BS,,IT,,45.430262,10.061417,030-9979030,030-9979021,posta@palazzaniezubani.it,http://www.palazzaniezubani.it/,,,910,argo_it
Landini,PIANURA S.R.L.,"Strada Tuscanese km 1,700, 71, 01100 Viterbo, VT",VT,,IT,,42.4298799,12.0750254,0761-354562,,info@pianurasrl.com,http://www.pianurasrl.com/,,,913,argo_it
Landini,PIAZZA F.LLI DI SANDONINI MASSIMO & C. S.A.S.,"Viale Brescia, 63, 46041 ASOLA, MN",MN,,IT,,45.225983,10.416946,0376-710313,0376-720027,vendite@piazzaflli.com,https://www.piazzamacchineagricole.it/,,,914,argo_it
Landini,Paoletti Roberto,"Strada del Piano, 7, 05019 Orvieto, Tr",Tr,,IT,,42.7146141,12.0993407,0763-343800,0763-343800,paolettirob@libero.it,https://dealers.argotractors.com/it/dealer/paoletti-roberto/,,,911,argo_it
Landini,RAGGIMACCHINE SRL,"Via San Vittore, 2390, 47522 Cesena, FC",FC,,IT,,44.0992311,12.1970604,0547 91070,,raggimacchine@libero.it,https://dealers.argotractors.com/it/dealer/raggimacchine-srl/,,,915,argo_it
Landini,RINALDINGROUP SRL,"Via dell'Artigianato,15, 31047 PONTE DI PIAVE, TV",TV,,IT,,45.7315831,12.4702765,0422-857156,0422-857355,pontedipiave@rinaldingroup.com,http://www.rinaldingroup.com/,,,916,argo_it
Landini,ROBINO ORESTE SRL,"Corso IV Novembre, 51/53, 12059 Santo Stefano Belbo, CN",CN,,IT,,44.7125218,8.236179,0141 84 48 14,,servizifinanziari@robinotrattori.it,https://robinotrattori.com/,,,917,argo_it
Landini,S.A.C.A.T. s.n.c. Importer for Croatia,", 34133 Trieste, Italy",Trieste,,IT,34133,45.6538936,13.7822909,Ph: +39 040 775483,+39 040 774743,sacat@tin.it,,,,1854,argo_as
Landini,SERANGELI 2000 Srl,"Via G. Matteotti, 67, 05020 AVIGLIANO UMBRO, TR",TR,,IT,,42.6545138,12.4271111,0744-933171,0744-945191,info@serangelitrattori.it,https://dealers.argotractors.com/it/dealer/serangeli-2000-srl/,,,920,argo_it
Landini,SINISCALCHI ELIO & ALDO SRL,"Via Giuseppe Laterza 31/33, 88900 Crotone, KR",KR,,IT,,39.0872705,17.101793,0962-26017,0962-26190,roberto.siniscalchi.kr@gmail.com,https://siniscalchiagricoltura.com/,,,880,argo_it
Landini,STEFANI LUCIANO & C. SNC MACCHINE AGRICOLE,"Via Cà Romano, 61/A, 47864 PENNABILLI, (RN)",(RN),,IT,,43.793278,12.245636,0541-915758,0541-915758,www.agristefani.it,https://agristefani.argo-dealer.com/,,,898,argo_it
Landini,STELLA MAURO,"Via Bosco, 14, 35030 FOSSONA di Cervarese S.Croce, PD",PD,,IT,,45.4032997,11.6839881,049-9915134,049-9915913,info@concessionariostella.it,http://www.concessionariostella.it,,,921,argo_it
Landini,TARABORI SRL,"Viale Carlo del Prete 347, 55100 Lucca, LU",LU,,IT,,43.8480854,10.4962914,0583 - 48555,,info@tarabori.it,https://dealers.argotractors.com/it/dealer/tarabori-srl/,,,922,argo_it
Landini,TECNO AGRIA DI D’ANGELO M. & C.,"Via Cerrine - Vallo Scalo, 84040 Castelnuovo Cilento, SA",SA,,IT,,40.2272748,15.1735296,0974 62453,,info@tecnoagria.it,https://tecnoagria.it/,,,923,argo_it
Landini,VAUDAGNA PIETRO & C.,"Via Savigliano, 111/d, 12037 Saluzzo, CN",CN,,IT,,44.6477004,7.5064091,0175-41541,,info@vaudagnatrattori.it,https://www.vaudagnatrattori.it/,,,926,argo_it
Landini,VIGNA CLAUDIO,"Via Vittori, 205, 48018 Faenza, RA",RA,,IT,,44.3024638,11.8572388,0546-794095,0546-794094,Vigna79@libero.it,https://dealers.argotractors.com/it/dealer/vigna-claudio/,,,927,argo_it
Landini,VOLATILE BERNARDO S.r.l.,"Contrada TreFontane, 95046 PALAGONIA, CT",CT,,IT,,37.3368343,14.7628441,095-7951229,095-7956203,info@volatile.it,http://www.volatile.it/,,,928,argo_it
Landini,ZETATRACK S.r.l.,"Piazza Caduti di Nassirya, 00065 Fiano Romano, RM",RM,,IT,,42.1705506,12.5899608,06-93020847,06-93020902,amministrazione@zetatrack.it,https://dealers.argotractors.com/it/dealer/zetatrack-s-r-l/,,,929,argo_it
Landini,ICS AGRI KENYA LIMITED,",  Nakuru, Kenya",Nakuru,,KE,,-0.2874093,36.0584374,+254725998990,,jackline.mmbone@ics-agri-kenya.com,,,,1805,argo_as
Landini,Joniškio agrochemija,", 84165 Joniškis, Lithuania",Joniškis,,LT,84165,56.2233017,23.588041,Ph: 8(426) 61178,,andrius@agrochemija.lt,http://www.agrochemija.lt,,,1847,argo_as
Landini,SIA POLTEH,",  Tukums, Latvia",Tukums,,LV,,56.9550324,23.1181918,"6 3085078-27888158,2922894 4",,jelgava@polteh.lv,http://www.polteh.lv/,,,1848,argo_as
Landini,PALM MACH Sdn. Bhd.,"Palm Mach Sdn Bhd (Kuala Lumpur), Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Federal Territory of Kuala Lumpur,,MY,,3.2092451,101.6062987,0060 3 62722439,,info@palmmach.com,https://www.palmmach.com/,,,1742.0,argo_as
Landini,PALM MACH Sdn. Bhd.,"Palm Mach Sdn Bhd (Bintulu), Industrial Estate, Bintulu - Miri Highway, Tatau, Bintulu, Sarawak, Malaysia",Sarawak,,MY,,3.1847362,113.0962005,0060 3 62722439,,info@palmmach.com,,,,1742.1,argo_as
Landini,CEATANO PARTS,",  Maputo, Mozambique",Maputo,,MZ,,-25.9379083,32.5702823,00258 84 314 1882,,americo.correira@caetano.co.mz,https://carplus.caetano.co.mz/,,,1794,argo_as
Landini,Ceatano Equipment,"no.2290 Avenida Angola Mozambique,  Maputo, Mozambique",Maputo,,MZ,,-25.9379206,32.5750709,0025843141882,,palo.oliveira@salvadorcaetano.pt,,,,1135,argo_za
Landini,Grootfontein Tractors – Namibia,"Namibia,  Namibia, Namibia",Namibia,,NA,,-19.5728709,18.1072924,"+2646 724 3177, 8",,gti@iway.na,,,,1143,argo_za
Landini,MATRIX ESP,", 1247 Abuja, Nigeria",Abuja,,NG,1247,9.0749926,7.4711744,+234 818 288 8777,,sami@matrixesp.com,https://matrixesp.com/,,,1801,argo_as
Landini,TORP MASKIN A/S,", 3178 Våle, Norway",Våle,,NO,3178,59.4206207,10.3308137,Ph: 0047 33061910,,post@torpmaskin.no,,,,1844,argo_as
Landini,A&S Equipment,"268 Jellicoe Street, Te Puke 3119, New Zealand",Te Puke,,NZ,3119,-37.7779647,176.3122951,07 218 0804,,info@asequipment.co.nz,https://asequipment.nz/,,,7526,argo_nz
Landini,AgPlus,", 3320 Te Aroha,",Te Aroha,,NZ,3320,-37.5435242,175.7091064,(07) 884 9901,,admin@agplus.co.nz,https://www.agplus.co.nz/,,,2043,argo_nz
Landini,LTS 2022 Ltd,",  Dannevirke,",Dannevirke,,NZ,,-40.2196257,176.0858818,(06) 374 7731,,admin@lancastertractors.co.nz,https://www.lts2022.co.nz/,,,2027,argo_nz
Landini,Norwood Albany,"3 Gills Road, Albany, Auckland 0632, New Zealand",Auckland,,NZ,0632,-36.7240217,174.6949948,(09) 414 0017,,,https://www.norwood.co.nz/,,,6088,argo_nz
Landini,Norwood Ashburton,", 7740 Ashburton,",Ashburton,,NZ,7740,-43.885713,171.73279,(03) 307 8330,,admin.ashburton@norwood.co.nz,https://www.norwood.co.nz/,,,2031,argo_nz
Landini,Norwood Blenheim,", 7201 Blenheim,",Blenheim,,NZ,7201,-41.5079192,173.9564371,(03) 578 1021,,Sales.Blenheim@norwood.co.nz,https://www.norwood.co.nz/,,,2034,argo_nz
Landini,Norwood Christchurch,", 7678 Christchurch,",Christchurch,,NZ,7678,-43.5122409,172.4989853,(03) 349 5089,,Sales.Christchurch@norwood.co.nz,https://www.norwood.co.nz/,,,2032,argo_nz
Landini,Norwood Gisborne,",  Gisborne,",Gisborne,,NZ,,-38.6648645,177.9898625,(06) 867 9865,,Sales.Gisborne@norwood.co.nz,https://www.norwood.co.nz/,,,2037,argo_nz
Landini,Norwood Hastings,", 4120 Hastings,",Hastings,,NZ,4120,-39.6147261,176.8015223,(06) 876 7034,,Sales.Hastings@norwood.co.nz,https://www.norwood.co.nz/,,,2036,argo_nz
Landini,Norwood Hawera,", 4640 Hawera,",Hawera,,NZ,4640,-39.5673938,174.2714846,(06) 278 6159,,Sales.Hawera@norwood.co.nz,https://www.norwood.co.nz/,,,2039,argo_nz
Landini,Norwood Masterton,", 5810 Masterton,",Masterton,,NZ,5810,-40.9630381,175.6182433,(06) 377 3184,,Sales.Masterton@norwood.co.nz,https://www.norwood.co.nz/,,,2035,argo_nz
Landini,Norwood Mosgiel,", 9024 Mosgiel,",Mosgiel,,NZ,9024,-45.8559015,170.3599034,(03) 489 7754,,Sales.Mosgiel@norwood.co.nz,https://www.norwood.co.nz/,,,2029,argo_nz
Landini,Norwood New Plymouth,", 4310 New Plymouth,",New Plymouth,,NZ,4310,-39.054128,174.0835602,(06) 757 5582,,Sales.NewPlymouth@norwood.co.nz,https://www.norwood.co.nz/,,,2040,argo_nz
Landini,Norwood Ngatea (service centre),",  Ngatea,",Ngatea,,NZ,,-37.2786586,175.4900085,(07) 901 0159,,ngatea@norwood.co.nz,https://www.norwood.co.nz/,,,2028,argo_nz
Landini,Norwood Palmerston North,", 4414 Palmerston North,",Palmerston North,,NZ,4414,-40.3160069,175.6303458,(06) 351 2799,,Sales.Manawatu@norwood.co.nz,https://www.norwood.co.nz/,,,2038,argo_nz
Landini,Norwood Pukekohe,", 2120 Pukekohe,",Pukekohe,,NZ,2120,-37.1836694,174.9001575,(09) 237 0104,,Sales.Pukekohe@norwood.co.nz,https://www.norwood.co.nz/,,,2044,argo_nz
Landini,Norwood Taupo,", 3379 Taupo,",Taupo,,NZ,3379,-38.7016902,176.1089166,(07) 376 5336,,Sales.taupo@norwood.co.nz,https://www.norwood.co.nz/,,,2041,argo_nz
Landini,Norwood Te Awamutu,", 3800 Te Awamutu,",Te Awamutu,,NZ,3800,-38.0003961,175.3265623,(07) 872 0232,,Sales.Teawamutu@norwood.co.nz,https://www.norwood.co.nz/,,,2042,argo_nz
Landini,Norwood Timaru,", 7910 Timaru,",Timaru,,NZ,7910,-44.3521766,171.2367342,(03) 688 1133,,admin.timaru@norwood.co.nz,https://www.norwood.co.nz/,,,2030,argo_nz
Landini,Norwood Whangarei,", 0110 Whangārei,",Whangārei,,NZ,0110,-35.752684,174.3120657,(09) 438 4719,,Sales.Northland@norwood.co.nz,https://www.norwood.co.nz/,,,2045,argo_nz
Landini,"SUPER TRADE MACHINERY GLOBAL, INC",", 1104 Quezon City, Philippines",Quezon City,,PH,1104,14.6520185,121.032162,+63 2 8929 9069,,info@supertrade.com.ph,https://www.supertrade.com.ph/,,,1799,argo_as
Landini,Agro Jurek Sp. z O. O.,"Kocmyrzowska 207, 32010 Sulechów, Małopolskie",Małopolskie,,PL,,50.13282239100691,20.10947975794072,(12) 387-00-90,,biuro@agrojurek.pl,https://agrojurek.pl/,,,948,argo_pl
Landini,Agronom - Oddział,"Warszawska 2, 09-150 Czerwińsk nad Wisłą, Poland",09-150 Czerwińsk nad Wisłą,,PL,,52.40366590000001,20.3114709,833 550 800,,maszyny@agronom.com.pl,http://agronom.com.pl/,,,950.1,argo_pl
Landini,Agronom Sp. z o. o.,"Jasionka 102, 21200 Parczew, lubelskie",lubelskie,,PL,,51.65239736265876,22.917895246022255,833 550 800,,maszyny@agronom.com.pl,http://agronom.com.pl/,,,950.0,argo_pl
Landini,Małolepszy Group - Oddział,"ul. Katowicka 138, 95030 Rzgów, łódzkie",łódzkie,,PL,,51.6416273942501,19.494848546706482,42 673 01 56,,rzgow@ciagniki.info,https://www.malolepszygroup.pl/,,,954.1,argo_pl
Landini,Małolepszy Group - Oddział,"ul. Polskiej Organizacji Wojskowej 239, 98200 Sieradz, łódzkie",łódzkie,,PL,,51.595651121074354,18.673050489007977,603 953 815,,sieradz@ciagniki.info,https://www.malolepszygroup.pl/,,,954.2,argo_pl
Landini,Małolepszy Group Sp. z o. o.,"ul. Św. Rozalii 38, 97500 Radomsko, łódzkie",łódzkie,,PL,,51.08012136302293,19.439433435581844,44 682 14 93,,biuro@ciagniki.info,https://www.malolepszygroup.pl/,,,954.0,argo_pl
Landini,Novafarm - Oddział,"Rząśno 1a, 99440 Rząśno, łódzkie",łódzkie,,PL,,52.16513841964246,19.756780282948604,883 91 32 78,,agnieszka.krasinska@novafarm.pl,https://www.novafarm.pl/,,,955.1,argo_pl
Landini,Novafarm Sp. z o. o.,"Wólka Lesiewska 42, 96230 Biała Rawska, łódzkie",łódzkie,,PL,,51.79294167334672,20.384781753977737,888 76 44 66,,sekretariat@novafarm.pl,https://www.novafarm.pl/,,,955.0,argo_pl
Landini,Pracowniczy Ośrodek Maszynowy - Oddział Wysokie Mazowieckie,"Odsieczy wiedeńskiej 1, 18-200, 18-200 Wysokie Mazowieckie, podlaskim",podlaskim,,PL,,52.92528469917723,22.523545139769777,+48 606 343 830,,m.jankowski@pom.com.pl,https://pom.com.pl/ciagniki-maszyny-rolnicze/,,,957.1,argo_pl
Landini,Pracowniczy Ośrodek Maszynowy w Augustowie Sp. z o.o.,"Tytoniowa 4, 16-300, 16-300 Augustów, podlaskie",podlaskie,,PL,,53.85552889067911,23.005603828836023,87 643 34 76,,pom@pom.com.pl,https://pom.com.pl/ciagniki-maszyny-rolnicze/,,,957.0,argo_pl
Landini,Serwis Ciągników i Maszyn Rolniczych – Paweł Nowak,"Leśna 15, 63-750 Chwaliszew, Poland",63-750 Chwaliszew,,PL,,51.6501335,17.5097211,785 698 725,,pawel--nowak@wp.pl,https://www.serwis-ciagnikow.pl/,,,959,argo_pl
