brand,brand_code,all_brands,dealer_name,dealer_code,dealer_type,address,city,state_region,state_code,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,services_offered,region,account_id
Valtra,VA,Valtra,MECAVISTA,1263,Dealership,60 RUE DU COLONEL AUTUN,ETAIN,,,France,FR,55400,49.217,5.65,03 29 91 06 20,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1193,Dealership,235 RUE DE LA MARCHANDERIE,TOUL,,,France,FR,54200,48.701,5.928,03.83.64.85.00,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1194,Dealership,15 ROUTE DE PONT A MOUSSON,NOMENY,,,France,FR,54610,48.886,6.229,03.83.31.30.07,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1195,Dealership,15 VOIE DE SAMPIGNY,VADONVILLE,,,France,FR,55200,48.806,5.523,03.29.91.06.20,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1196,Dealership,20 RUE DES POTIERS D ETAIN,METZ,,,France,FR,57070,49.111,6.244,03.87.76.96.96,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1197,Dealership,AVENUE DES SAULNIERS,CHATEAU SALINS,,,France,FR,57170,48.815,6.51,03.87.05.27.59,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1198,Dealership,33 ROUTE NATIONALE,BERIG-VINTRANGE,,,France,FR,57660,48.967,6.692,03.87.01.70.23,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1199,Dealership,27 BIS ROUTE DE VALHEY,EINVILLE AU JARD,,,France,FR,57370,48.657,6.49,03.83.72.95.56,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1261,Dealership,495 ROUTE DE LANGRES,NEUFCHATEAU,,,France,FR,88300,48.34,5.69,03 29 94 17 30,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1200,Dealership,15 CHEMIN DES CHINOIS,VIRECOURT,,,France,FR,54290,48.466,6.326,03.83.72.44.44,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1201,Dealership,140 ROUTE DE BAINS,HAROL,,,France,FR,88270,48.136,6.257,03.29.34.35.35,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MECAVISTA,1287,Dealership,ZAE DU CHATEAU D EAU,ETAIN,,,France,FR,55400,49.213,5.634,03.29.91.06.20,,contact@mecavista.fr,,,EME,
Valtra,VA,Valtra,MESSEANT,699,Q Certified Dealer,22 Route de Catillon,BAZUEL,,,France,FR,59360,50.087,3.597,0327070070,,messeant@messeant.fr,,,EME,
Valtra,VA,Valtra,MESSEANT,700,Q Certified Dealer,188 TER Route de BERGUES,ESQUELBECQ,,,France,FR,59470,50.894,2.439,0328202424,,messeant@messeant.fr,,,EME,
Valtra,VA,Valtra,MESSEANT,701,Q Certified Dealer,ZA du Tréhoult;Route de Brebières,VITRY EN ARTOIS,,,France,FR,62490,50.326,2.981,0321161696,,messeant@messeant.fr,,,EME,
Valtra,VA,Valtra,MESSEANT,702,Q Certified Dealer,Rue Delflie BP 43 PARADIS,LESTREM,,,France,FR,62136,50.602,2.652,0321614661,,messeant@messeant.fr,,,EME,
Valtra,VA,Valtra,MESSEANT,703,Q Certified Dealer,RUE D OSTREVILLE,SAINT POL SUR TERNOISE,,,France,FR,62130,50.383,2.356,03 21 04 08 08,,messeant@messeant.fr,,,EME,
Valtra,VA,Valtra,MONNERAT,704,Q Certified Dealer,11 RUE DU JARIEL,COULOMMIERS,,,France,FR,77120,48.807,3.099,0164030103,,lm@etsmonnerat.fr,,,EME,
Valtra,VA,Valtra,MORISOT,705,Q Certified Dealer,CHATELLENOT,TERREFONDREE,,,France,FR,21290,47.72,4.816,0380810156,,bongard.m@numeo.fr,,,EME,
Valtra,VA,Valtra,MORTIER,706,Q Certified Dealer,4 rue de Reims,SAULCES CHAMPENOISES,,,France,FR,08130,49.448,4.483,0324712557,,contact@etsmortier.fr,,,EME,
Valtra,VA,Valtra,MORVAN,707,Dealership,Bourg de PLOURIN,PLOURIN,,,France,FR,29830,48.509,-4.686,0298043080,,henri.morvan4@wanadoo.fr,,,EME,
Valtra,VA,Valtra,MOTIN FRERES,643,Dealership,Route de Saint Lo,COUTANCES/COURCY,,,France,FR,50200,49.042,-1.394,0233767720,,christine.mestre@motinfreres.fr,,,EME,
Valtra,VA,Valtra,MOTIN FRERES,644,Q Certified Dealer,Le Mont Rouge;RN 13,VALOGNES,,,France,FR,50700,49.501,-1.46,0233401124,,christine.mestre@motinfreres.fr,,,EME,
Valtra,VA,Valtra,MOTIN FRERES,645,Dealership,RUE DE BLACTOT;ZA DE LA MADELEINE,CARENTAN,,,France,FR,50500,49.314,-1.254,02.33.40.11.24,,christine.mestre@motinfreres.fr,,,EME,
Valtra,VA,Valtra,PEILLET S.A.S.,708,Dealership,547 ROUTE DE MANTES,BEAUREPAIRE,(38) Isère,,France,FR,38270,45.329,5.051,04.74.85.28.02,,eric.duport@peillet.fr,,,EME,
Valtra,VA,Valtra,PEILLET S.A.S.,709,Dealership,LE CAIRON,MONDRAGON,,,France,FR,84430,44.239,4.713,04 90 66 69 80,,,,,EME,
Valtra,VA,Valtra,PEILLET S.A.S.,710,Dealership,QUARTIER MAZOREL,CREST,,,France,FR,26400,44.748,5.01,04 75 25 64 65,,,,,EME,
Valtra,VA,Valtra,PEILLET S.A.S.,711,Dealership,1363 Route Départementale 1085,NIVOLAS VERMELLE,,,France,FR,38300,45.549,5.262,04 74 43 59 40,,eric.duport@peillet.fr,,,EME,
Valtra,VA,Valtra,PEILLET S.A.S.,712,Dealership,9 GRANDE RUE DU MOULIN D AVAUX,HIERES SUR AMBY,,,France,FR,38118,45.808,5.293,04 74 95 92 18,,,,,EME,
Valtra,VA,Valtra,PEILLET S.A.S.,1157,Dealership,Zi Les Chasses,ROMANS SUR ISERE,,,France,FR,26100,45.054,5.081,,,,,,EME,
Valtra,VA,Valtra,RACINE S.A.S.,714,Dealership,ZI;2 Rue des Perrières,DAMPIERRE,,,France,FR,39700,47.161,5.754,0384813262,,yann.racine@racine-sas.fr,,,EME,
Valtra,VA,Valtra,RAVE JEAN ET FILS,715,Dealership,LE BOURG,CHAMPLECY,,,France,FR,71120,46.47,4.244,0385242373,,jeanraveetfils@wanadoo.fr,,,EME,
Valtra,VA,Valtra,REBEYROLLES FRERES,716,Dealership,LA CHATAIGNERAIE,EYJEAUX,,,France,FR,87220,45.787,1.386,05 55 48 52 34,,rebeyrollesfreres@wanadoo.fr,,,EME,
Valtra,VA,Valtra,ROCHE JEAN,717,Dealership,LE BOURG DE CHERVEIX,CHERVEIX CUBAS,,,France,FR,24390,45.294,1.126,0553504110,,comptable@see-roche.eu,,,EME,
Valtra,VA,Valtra,ROSTAIND,718,Dealership,PEZELIER SAINT BASILE,LAMASTRE,,,France,FR,07270,44.966,4.583,0475064229,,sarl.rostaind@wanadoo.fr,,,EME,
Valtra,VA,Valtra,ROUSSOT,719,Dealership,Route Nationale,ANNOIRE,,,France,FR,39120,46.962,5.278,03.84.70.10.90,,sas@roussot.fr,,,EME,
Valtra,VA,Valtra,Sarl Lanaud,1182,Dealership,ROUTE DE SAINT MATHIEU,VAYRES,,,France,FR,87600,45.759,0.81,,,,,,EME,
Valtra,VA,Valtra,Sarl Lanaud,1180,Dealership,ZI LES PIECES DE L AGE,CHASSENEUIL SUR BONNIEURE,,,France,FR,16260,45.814,0.446,,,,,,EME,
Valtra,VA,Valtra,SEDEC,1229,Dealership,694 CHEMIN DES MOULINS,ALBA LA ROMAINE,,,France,FR,07400,44.564,4.593,04 75 52 63 41,,jlcomte@sedecagri.fr,,,EME,
Valtra,VA,Valtra,SOETAERT,724,Q Certified Dealer,ROUTE DE BERNAY;ZA CAMPAUGE,LA VESPIERE,,,France,FR,14290,49.027,0.422,02.31.32.82.98,,direction@soetaert.fr,,,EME,
Valtra,VA,Valtra,TISSIER,726,Q Certified Dealer,65 Route de CINDRE,BOUCE,,,France,FR,03150,46.319,3.508,0470437589,,Commercial@tissier.fr,,,EME,
Valtra,VA,Valtra,TISSIER,727,Q Certified Dealer,LES AUBIS,BRESNAY,,,France,FR,03210,46.444,3.244,0470428035,,commercial@tissier.fr,,,EME,
Valtra,VA,Valtra,WALTER,728,Dealership,RD31,ROUVRES EN PLAINE,,,France,FR,21110,47.239,5.139,03.80.79.17.37,,sarlwalter@wanadoo.fr,,,EME,
Valtra,VA,Valtra,VIOUX-DUBOIS,729,Q Certified Dealer,ROUTE DE MONTLUCON,LE POINCONNET,,,France,FR,36330,46.792,1.741,02 54 22 58 32,,v.mariau@vioux-dubois.com,,,EME,
Valtra,VA,Valtra,VIOUX-DUBOIS,730,Dealership,ZI CHAGNERAS,GENOUILLAC,,,France,FR,23350,46.352,1.994,05 55 51 13 34,,v.mariau@vioux-dubois.com,,,EME,
Valtra,VA,Valtra,VIOUX-DUBOIS,731,Dealership,AVENUE JEAN BONNEFONT,ISSOUDUN,,,France,FR,36100,46.958,1.997,02 54 21 09 93,,v.mariau@vioux-dubois.com,,,EME,
Valtra,VA,Valtra,Tegeta Agri (TCE),735,Importer,D. Aghmashenebeli Alley 129,Tbilisi,,,Georgia,GE,0131,41.79,44.772,,,,,,EME,
Valtra,VA,Valtra,Agrartechnik Helmer GmbH & Co. KG,1177,Dealership,Salbeiweg 3c,Rain,,,Germany,DE,86641,48.705,10.927,+49 9090 9228535,,info@agrartechnik-helmer.de,https://agrartechnik-helmer.de/,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,241,Dealership,Brokamp 3,Melle-Wellingholzhausen,,,Germany,DE,49326,52.163,8.275,+49 5429 92855-0,,technik-lenne-lippe@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-lenne-lippe/melle.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,242,Dealership,Hellegraben 19,Warendorf,,,Germany,DE,48231,51.956,7.967,+49 2581 6354-0,,technik-lenne-lippe@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-lenne-lippe/warendorf.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,243,Dealership,Industriestraße 26,Hövelhof,,,Germany,DE,33161,51.832,8.646,+49 5257 9379-0,,technik-lenne-lippe@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-lenne-lippe/hoevelhof.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,244,Dealership,Hammer Straße 92,Beckum,,,Germany,DE,59269,51.75,8.023,+49 2521 9343-0,,technik-lenne-lippe@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-lenne-lippe/beckum.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,245,Dealership,Ruhrstraße 19,Fröndenberg,,,Germany,DE,58730,51.47,7.767,+49 2373 9778-0,,technik-lenne-lippe@agravis.de,https://bit.ly/agravis-froendenberg,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,246,Dealership,Zum Osterfeld 7,Meschede-Remblinghausen,,,Germany,DE,59872,51.307,8.306,+49 291 95296-0,,technik-lenne-lippe@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-lenne-lippe/meschede.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,247,Dealership,Im Gewerbegebiet 2,Lennestadt-Elspe,,,Germany,DE,57368,51.149,8.037,+49 272 171 710,,technik-lenne-lippe@agravis.de,https://bit.ly/agravis-lennestadt,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Lenne-Lippe GmbH,248,Dealership,Rieseler Feld 18,Brakel,,,Germany,DE,33034,51.708,9.166,+49 5272 40983-0,,technik-lenne-lippe@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-lenne-lippe/brakel.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,249,Dealership,Industriestraße Süd 3,Dörpen,,,Germany,DE,26892,52.969,7.376,+49 4963 91920-0,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-doerpen,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,250,Dealership,Emmener Str. 1,Meppen,,,Germany,DE,49716,52.716,7.175,+49 5935 9393-200,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-meppen,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,251,Dealership,Industriestraße 14-16,Neuenhaus-Veldhausen,,,Germany,DE,49828,52.512,6.984,+49 5941 98905-0,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-neuenhaus,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,252,Dealership,Dornierstr. 7,Hörstel,,,Germany,DE,48477,52.31,7.612,+49 5459 9344-0,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-hoerstel,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,253,Dealership,Wettringerstr. 70,Steinfurt,,,Germany,DE,48565,52.155,7.342,+49 2551 9368-0,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-steinfurt,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,254,Dealership,Am Bahndamm 1,Ahaus,,,Germany,DE,48683,52.102,6.985,+49 2561 9371-0,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-ahaus,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,255,Dealership,Weseler Str. 2,Borken,,,Germany,DE,46325,51.839,6.83,+49 2861 926-0,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-borken,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,256,Dealership,Robert-Bosch-Str. 33,Olfen,,,Germany,DE,59399,51.699,7.383,+49 2595 9692-200,,technik-muensterland-ems@agravis.de,https://bit.ly/agravis-olfen,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Münsterland-Ems GmbH,1265,Dealership,Hinterm Meyerhof 56,Bersenbrück-Ahausen,,,Germany,DE,49593,52.555,7.918,+49 5462 7407-0,,technik-muensterland-ems@agravis.de,https://bit.ly/at-me-bersenbrueck,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,1208,Dealership,Vor dem Bardowicker Felde 1,Bardowick,,,Germany,DE,21357,53.295,10.387,+49 4131 8713-0,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/bardowick.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,1209,Dealership,Lüneburger Heerstraße 77,Celle,,,Germany,DE,29223,52.635,10.1,+49 5141 37464-0,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/celle.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,1211,Dealership,Heisterbreite 2A,Rinteln,,,Germany,DE,31737,52.165,9.07,+49 5751 958100,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/rinteln-standortdetailseite.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,258,Dealership,Walter-Althoff-Straße 5,Bockenem,,,Germany,DE,31167,52.003,10.145,+49 5067 2474-0,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/bockenem.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,259,Dealership,Am Kalbesbrook 13,Northeim,,,Germany,DE,37154,51.707,9.982,+49 5551 6008-0,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/northeim.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,260,Dealership,Raiffeisenstraße 5,Rosdorf (Göttingen),,,Germany,DE,37124,51.509,9.913,+49 551 30726-0,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/rosdorf.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,261,Dealership,Im Gewerbegebiet 1,Schladen,,,Germany,DE,38315,52.03,10.537,+49 5335 9280-20,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/schladen.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,237,Dealership,Am Buschfeld 15,Schneverdingen,,,Germany,DE,29640,53.106,9.798,+49 5193 9856-0,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/schneverdingen.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,238,Dealership,Helmstedter Straße 18,Königslutter,,,Germany,DE,38154,52.244,10.825,+49 5353 91740,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/koenigslutter.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,239,Dealership,Neu-Steinbrücker-Weg 2,Söhlde-Hoheneggelsen,,,Germany,DE,31185,52.214,10.194,+49 5129 7071,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/hoheneggelsen.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,240,Dealership,Wiesendamm 4,Wittingen,,,Germany,DE,29378,52.726,10.673,+49 5831 99305-0,,agravis-technik-raiffeisen@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-raiffeisen/wittingen.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Raiffeisen GmbH,1151,Dealership,Hansestraße 30,Uelzen,,,Germany,DE,29525,52.994,10.539,+49 581 889-0,,technik-heide-altmark@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-heide-altmark/uelzen.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,266,Dealership,Südring 18,Angermünde,,,Germany,DE,16278,53.0,14.002,+49 3331 2989-0,,info-sa-brb@agravis.de,https://bit.ly/agravis-angermuende,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,267,Dealership,Rackith Am Bahnhof,Kemberg,,,Germany,DE,06901,51.776,12.73,+49 34927 7498-0,,info-sa-brb@agravis.de,https://bit.ly/agravis-kemberg,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,268,Dealership,Gewerbegebiet 4,Teuchern,,,Germany,DE,06682,51.154,11.932,+49 34445 901-11,,info-sa-brb@agravis.de,https://bit.ly/agravis-teuchern,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,269,Dealership,Zum Lehnertsgraben 1,Oschersleben,,,Germany,DE,39387,52.023,11.268,+49 3949 9481-40,,info-sa-brb@agravis.de,https://bit.ly/agravis-oschersleben,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,270,Dealership,Damaschkeweg 22,Köthen,,,Germany,DE,06366,51.744,12.003,+49 3496 4125-0,,info-sa-brb@agravis.de,https://bit.ly/agravis-koethen,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,271,Dealership,An der Plantage 1,Fehrbellin,,,Germany,DE,16833,52.802,12.792,+49 33932 979-0,,info-sa-brb@agravis.de,https://bit.ly/agravis-tarmow,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,272,Dealership,Deetzer Str. 62,Lindau,,,Germany,DE,39264,52.039,12.115,+49 39246 6559-0,,info-sa-brb@agravis.de,https://bit.ly/agravis-lindau,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,233,Dealership,Kurze Straße 10,Stendal,,,Germany,DE,39576,52.639,11.835,+49 3931 7026-10,,info-sa-brb@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-sachsen-anhalt-brandenburg/stendal.html,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,262,Dealership,Walter-Kersten-Str. 18,Aschersleben,,,Germany,DE,06449,51.772,11.442,+49 3473 84055-0,,info-sa-brb@agravis.de,https://bit.ly/agravis-aschersleben,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,263,Dealership,Obhäuser Weg 7,Querfurt,,,Germany,DE,06268,51.385,11.61,+49 34771 615-18,,info-sa-brb@agravis.de,https://bit.ly/agravis-querfurt,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,264,Dealership,Zernickow,Seelow,,,Germany,DE,15306,52.521,14.377,+49 3346 8557-0,,info-sa-brb@agravis.de,https://bit.ly/agravis-seelow,,EME,
Valtra,VA,Valtra,AGRAVIS Technik Sachsen-Anhalt/Brandenburg GmbH,1210,Dealership,Am Bahnhof 99b,Winterfeld,,,Germany,DE,38486,52.734,11.244,+49 3931 7026-10,,info-sa-brb@agravis.de,https://www.agravis.de/de/technik/technik-gesellschaften/agravis-technik-sachsen-anhalt-brandenburg/winterfeld.html,,EME,
Valtra,VA,Valtra,Agropartner Land- und Forsttechnik GmbH,273,Dealership,Tiergartenweg 3,Schloen,,,Germany,DE,17192,53.535,12.785,+49 39934 720-0,,info@agropartner-mv.de,http://www.agropartner-mv.de/,,EME,
Valtra,VA,Valtra,AMP Landtechnik GmbH,275,Dealership,Hauptstraße 13,Teising,,,Germany,DE,84576,48.227,12.613,+49 8633 444,,andreas.gallhauser@amp-landtechnik.de,https://www.amp-landtechnik.de/,,EME,
Valtra,VA,Valtra,Andreas Blendl Land- & Baumaschinentechnik,486,Dealership,Kirchberg 10,Hohenthann,,,Germany,DE,84098,48.686,12.121,+49 8784 3610121,,info@blendl-landtechnik.de,https://www.blendl-landtechnik.de,,EME,
Valtra,VA,Valtra,BAG-Hohenlohe-Raiffeisen eG,276,Dealership,Schmollerstraße 9,Schwäbisch Hall-Hessental,,,Germany,DE,74523,49.11,9.784,Verkauf: +49 791 93141-12,,schleyerbach@bag-hohenlohe.de,http://www.bag-hohenlohe.de,,EME,
Valtra,VA,Valtra,BAG-Hohenlohe-Raiffeisen eG. Werkstatt Hohebuch,277,Dealership,Hohebuch 22,Waldenburg,,,Germany,DE,74638,49.212,9.658,+49 7942 946249-20 (Werkstatt),,schleyerbach@bag-hohenlohe.de,https://www.bag-hohenlohe.de/,,EME,
Valtra,VA,Valtra,BAG-Hohenlohe-Raiffeisen eG. Werkstatt Öhringen,278,Dealership,Austraße 6,Öhringen,,,Germany,DE,74613,49.204,9.49,Verkauf: +49 170 8141433,,schleyerbach@bag-hohenlohe.de,https://www.bag-hohenlohe.de/,,EME,
Valtra,VA,Valtra,Bamann Landtechnik,279,Dealership,Kirchbergweg 16,Aufhofen,,,Germany,DE,82544,47.936,11.527,+49 8176 7307,,xaver.bamann@t-online.de,,,EME,
Valtra,VA,Valtra,BayWa Technik Altensteig,280,Dealership,Bahnhofstr. 60,Altensteig,,,Germany,DE,72213,48.586,8.615,+49 7453 932532,,technik.altensteig@baywa.de,https://www.baywa.de/de/i/standorte/technik/altensteig/baywa-ag-altensteig/,,EME,
Valtra,VA,Valtra,BayWa Technik Altshausen,281,Dealership,Herzog-Albrecht-Allee 76,Altshausen,,,Germany,DE,88361,47.931,9.548,+49 7584 92079-12,,technik.altshausen@baywa.de,https://www.baywa.de/de/i/standorte/technik/altshausen/baywa-ag-altshausen/,,EME,
Valtra,VA,Valtra,BayWa Technik Backnang,282,Dealership,Mühlgrund 6/1,Backnang,,,Germany,DE,71522,48.93,9.445,+49 7191 90437-71,,technik.backnang@baywa.de,https://www.baywa.de/de/i/standorte/technik/backnang/baywa-ag-backnang/,,EME,
Valtra,VA,Valtra,BayWa Technik Biberach,284,Dealership,Freiburger Str. 42,Biberach,,,Germany,DE,88400,48.108,9.795,+49 7351 1827-40,,technik.biberach@baywa.de,https://www.baywa.de/de/i/standorte/technik/biberach/baywa-ag-biberach/,,EME,
Valtra,VA,Valtra,BayWa Technik Blaufelden,285,Dealership,Rudolf-Diesel-Str. 15,Blaufelden,,,Germany,DE,74572,49.297,9.967,+49 7953 926431-0,,technik.blaufelden@baywa.de,https://www.baywa.de/de/i/standorte/technik/blaufelden/baywa-ag-blaufelden/,,EME,
Valtra,VA,Valtra,BayWa Technik Bopfingen,286,Dealership,Bahnhofstr. 23,Bopfingen,,,Germany,DE,73441,48.855,10.357,+49 7362 804-137,,technik.bopfingen@baywa.de,https://www.baywa.de/de/i/standorte/technik/bopfingen/baywa-ag-bopfingen/,,EME,
Valtra,VA,Valtra,BayWa Technik Brackenheim,287,Dealership,Hermann-Bauer-Str. 10,Brackenheim,,,Germany,DE,74336,49.074,9.065,+49 7135 174-32,,technik.brackenheim@baywa.de,https://www.baywa.de/de/i/standorte/technik/brackenheim/baywa-ag-brackenheim/,,EME,
Valtra,VA,Valtra,BayWa Technik Ditzingen-Heimerdingen,288,Dealership,Raiffeisenweg 5,Ditzingen-Heimerdingen,,,Germany,DE,71254,48.85,8.984,+49 7152 9950-33,,technik.ditzingen-heimerdingen@baywa.de,https://www.baywa.de/de/i/standorte/technik/ditzingen-heimerdingen/baywa-ag-ditzingen-heimerdingen/,,EME,
Valtra,VA,Valtra,BayWa Technik Ehingen,289,Dealership,Münsinger Str. 7,Ehingen,,,Germany,DE,89584,48.286,9.719,+49 7391 7044-80,,technik.ehingen@baywa.de,https://www.baywa.de/de/i/standorte/technik/ehingen/baywa-ag-ehingen/,,EME,
Valtra,VA,Valtra,BayWa Technik Eislingen,290,Dealership,Solitudestr. 3,Eislingen,,,Germany,DE,73054,48.699,9.686,+49 7161 9988-31,,technik.eislingen@baywa.de,https://www.baywa.de/de/i/standorte/technik/eislingen/baywa-ag-eislingen/,,EME,
Valtra,VA,Valtra,BayWa Technik Erbach,291,Dealership,Riedmühle 1,Erbach,,,Germany,DE,89155,48.315,9.89,+49 7305 173-35,,technik.erbach@baywa.de,https://www.baywa.de/de/i/standorte/technik/erbach/baywa-ag-erbach/,,EME,
Valtra,VA,Valtra,BayWa Technik Eutingen,292,Dealership,Hauptstr. 99,Eutingen,,,Germany,DE,72184,48.477,8.742,+49 7459 9294-26,,technik.eutingen@baywa.de,https://www.baywa.de/de/i/standorte/technik/eutingen/baywa-ag-eutingen/,,EME,
Valtra,VA,Valtra,BayWa Technik Geislingen/Steige,293,Dealership,Mühlstr. 23,Geislingen,,,Germany,DE,73312,48.626,9.834,+49 7331 620-60,,technik.geislingen@baywa.de,https://www.baywa.de/de/i/standorte/technik/geislingen-steige/baywa-ag-geislingen-steige/,,EME,
Valtra,VA,Valtra,BayWa Technik Heilbronn,294,Dealership,Gottlieb-Daimler-Str. 59,Heilbronn,,,Germany,DE,74076,49.158,9.215,+49 7131 7650-41,,technik.heilbronn@baywa.de,https://www.baywa.de/de/i/standorte/technik/heilbronn/baywa-ag-heilbronn/,,EME,
