brand,parent_company,dealer_name,address,city,state_region,country_code,country_name,postal_code,latitude,longitude,phone,email,website,dealer_type,services_offered
John Deere,Deere & Company,Intrac Latvija,Maskavas iela 458,RIGA,,LV,Latvia,1063,56.943,24.1,+ 3717803700,info@intrac.lv,www.intrac.lv,Forestry,Sales; Parts; Service
John Deere,Deere & Company,"SIA INTRAC LATVIJA, Valmiera",Murmulzas iela 11,Valmiera LV-4202,,LV,Latvia,,57.528187,25.387756,+3717863525,info@intrac.lv,www.intrac.lv,Forestry,Service
John Deere,Deere & Company,"UAB Intrac Lietuva, Kaunas",Taikos pr. 171,Kaunas,,LT,Lithuania,52102,54.923382,24.034459,37037488394,info@intrac.lt,http://www.intrac.lt/,Forestry,Service
John Deere,Deere & Company,UAB INTRAC Lietuva,Ušos str. 2,VILNIUS,,LT,Lithuania,02121,54.644125,25.307707,+370 5 2132248,info@intrac.lt,http://www.intrac.lt/,Forestry,Sales; Parts; Service
John Deere,Deere & Company,"UAB Intrac Lietuva,Klaipeda",Liepy g. 68A,Klaipeda,,LT,Lithuania,92100,55.722562,21.158838,37046254580,info@intrac.lt,http://www.intrac.lt/,Forestry,Parts; Service
John Deere,Deere & Company,"UAB Intrac Lietuva, Panevezys",Pramones str. 12,Panevezys,,LT,Lithuania,35291,55.755108,24.314271,37061450654,info@intrac.lt,,Forestry,Service
John Deere,Deere & Company,SURGUIFOR S.L,"POLIGONO INDUSTRIAL LA JARA, CARRETERA SAN JUAN DEL PUERTO-MAZAGÓN","MOGUER, HUELVA AB",,ES,Spain,21800,37.220799,-6.83051,34959356514,,https://guifor.com/es/,Forestry,Parts; Service
John Deere,Deere & Company,Companya Forestal Olotina,Carrer De La Fenolleda 8,Olot A,,ES,Spain,17800,42.198625,2.494408,0000000000,DucourtilEricP@JohnDeere.com,,Forestry,Sales; Parts; Service
John Deere,Deere & Company,Guifor,Calle Atallu 10/12,USURBIL SS,,ES,Spain,20170,43.266311,-2.050447,943 36 83 36,guifor@guifor.com,https://guifor.com/es/,Forestry,Sales; Parts; Service
John Deere,Deere & Company,GUIFOR NOROESTE S.L.,"C/ Cruz Gallastegui Unamuno, 10-12",Lugo AB,,ES,Spain,27003,43.025128,-7.564234,(+34) 982 311 168,admin.no@guifor.com,https://guifor.com/es/,Forestry,Parts; Service
John Deere,Deere & Company,Monchiero & Cie SNC,"Strada Crociera Burdina, 40",Bra CN,,IT,Italy,12042,44.691131,7.904886,390172458126,monchiero@monchiero.com,www.monchiero.com,Forestry,Sales; Parts; Service
John Deere,Deere & Company,Tehnosume D.O.O.,Svetonedeljska 4,Sveta Nedelja,,HR,Croatia,10000,45.799254,15.778738,385993600281,katja.klaric@tehnosume.hr,www.tehnogozd.si,Forestry,Parts
John Deere,Deere & Company,Tehnogozd d.o.o.,Podsmreka 15,Dobrova,,SI,Slovenia,1356,46.03857,14.42952,38641569665,info@tehnogozd.si,www.tehnogozd.si,Forestry,Sales; Parts; Service
John Deere,Deere & Company,"Forex Polska, Mielec",ul. Szafera 48,Mielec,,PL,Poland,39300,50.299242,21.466097,48882176944,,,Forestry,Sales; Parts; Service
John Deere,Deere & Company,Forex Polska Sp. z o.o.,ul. Partnerska 12,Pobiedziska,,PL,Poland,62010,52.493226,17.299674,+48 (61) 66 305 55,BIURO@FOREXPOZNAN.PL,www.forexpoland.pl/,Forestry,Sales; Parts; Service
John Deere,Deere & Company,Forex Polska Sp. z o. o.,ul. Polna 2A,OLSZTYNEK,,PL,Poland,11015,53.57645,20.355287,48532206102,BIURO@FOREXPOZNAN.PL,,Forestry,Parts; Service
John Deere,Deere & Company,MERIMEX s.r.o.,Trebonska 268,Lomnice nad Luznici,,CZ,Czech Republic,37816,49.078586,14.72075,+420374732630,info@merimex.cz,www.merimex.cz,Forestry,Parts; Service
John Deere,Deere & Company,MERIMEX s.r.o.,Dolni Jadruz 55,Plana,,CZ,Czech Republic,34815,49.863016,12.716593,+420 374 732 611,info@merimex.cz,www.merimex.cz,Forestry,Sales; Parts; Service
John Deere,Deere & Company,MERIMEX s.r.o.,NIZKOVICE 60,NIZKOVICE,,CZ,Czech Republic,68401,49.109513,16.901663,+420374732620,info@merimex.cz,www.merimex.cz,Forestry,Parts; Service
John Deere,Deere & Company,Merimex Slovensko s r.o.,Iliasska cesta 86,Banska Bystrica,,SK,Slovakia,97405,48.699415,19.143048,+421 911 902 442,info@merimex.sk,www.merimex.sk,Forestry,Sales; Parts; Service
John Deere,Deere & Company,JG-Max,Gesztenye Utca 8,BAJA,,HU,Hungary,6500,46.19217,18.978979,+36 70 537 5387,ErbeAlexander@JohnDeere.com,https://www.jgmax.hu/,Forestry,Parts; Service
John Deere,Deere & Company,Elmas S.R.L.,"1Y, Grivtei Boulevard",BRASOV,,RO,Romania,500177,45.674,25.58,40268308750,office@elmas.ro,www.utilajeforestiere.eu,Forestry,Sales; Parts; Service
John Deere,Deere & Company,ELMAS Sanpaul,"Sanpaul, Sos, EN60, nr. 6",Sanpaul,,RO,Romania,547550,46.45,24.35,40265261499,office@elmas.ro,,Forestry,Service
John Deere,Deere & Company,MEGATRON EAD Sofia,IZTOCHNA TANGENTA 127,SOFIA,,BG,Bulgaria,1517,42.694615,23.382997,+35929751555,megatron@megatron.bg,www.megatron.bg,Forestry,Sales; Parts; Service
John Deere,Deere & Company,"MEGATRON EAD, RUSSE",BG 7058 Marten,Russe,,BG,Bulgaria,7058,43.9067,26.076996,+35929751555,megatron@megatron.bg,www.megatron.bg,Forestry,Parts
CLAAS,CLAAS,"""R u. S"" Mehele GmbH",Radetzkystrasse 132,Hohenems,,AT,Austria,6845,47.37825,9.70239,+43 (0) 5576 72 397,info@mehele.at,www.mehele.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,AXIAL Landtechnik GmbH,Industriestraße 3,Bruck an der Leitha,Lower Austria,AT,Austria,2460,48.0338409,16.7949023,+43(0) 2162 83299,office@axial-landtechnik.at,www.axial-landtechnik.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Andreas Frank,St. Margarethenstrasse 160,Bad Vigaun,,AT,Austria,5424,47.67288,13.12534,+43 (0) 664 8700596,a.frank@frank-landtechnik.at,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Andreas Wallinger,Alkersdorf 5b,Sankt Georgen im Attergau,,AT,Austria,4880,47.93346,13.51158,+43 (0) 7667 20026,office@manfredwallinger.com,www.wallinger-kfz.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Christoph Heindl Landtechnik,Großglobnitz 47,Zwettl,,AT,Austria,3910,48.6732417,15.1636755,,,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Christoph Heindl Landtechnik  Hürm,Betriebsgebiet Hürm 1/6,Inning,,AT,Austria,3383,48.18407,15.41895,+43 (0) 2754 20 555,office@landtechnik-heindl.at,www.landtechnik-heindl.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Christoph Heindl Landtechnik GmbH,Albersberg 5,Ardagger,,AT,Austria,3321,48.1566965,14.7842288,+43 (0) 2754 20 555,office@landtechnik-heindl.at,www.landtechnik-heindl.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Christoph Ortner,Kollersdorf 25,Kirchberg am Wagram,,AT,Austria,3474,48.4078,15.84721,+43 (0) 2738 23 26,office@lgt-ortner.at,www.lgt-ortner.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,ERHART GmbH,Gewerbepark Süd 1,Preding,Styria,AT,Austria,8504,46.8527352,15.4116058,+4331852311,e-rechnung@erhart.co.at,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Einetter & Simoner OG,Simmerlach 25,Irschen,,AT,Austria,9781,46.7504612,12.9965924,,,,Sales & Service,Tractors; Service & Parts
CLAAS,CLAAS,Eisenhuber Landtechnik GmbH,Oberweidlham 13,Sankt Florian,,AT,Austria,4490,48.1712381,14.406427,+43(0)676 821261828,johannes@landtechnik-eisenhuber.at,,Sales & Service,Tractors; Service & Parts
CLAAS,CLAAS,FRAKAM Landtechnik GmbH,Kaiblinger Kogel 3,Steinbach an der Steyr,,AT,Austria,4596,47.96265,14.30108,+43 (0) 7257 7817 0,info@frakam.at,www.frakam.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Fabian Holzmeister,Leoganger Strasse 51A,Saalfelden,,AT,Austria,5760,47.4303317,12.8322746,,fabian.holzmeister@agrartechnik1.at,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Felix Haider,Obermühl 16,Unterweissenbach,,AT,Austria,4273,48.43983,14.77933,+43 (0) 7956 72 68,office@haider-landtechnik.at,www.haider-landtechnik.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Georg Lobnig,Ruden 11,Ruden,,AT,Austria,9113,46.66007,14.77221,+430434234229,landtechnik.lobnig@aon.at,https://www.lobnig-landtechnik.at/,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Gerald Rohregger,Gerlosstraße 100,Mittersill,,AT,Austria,5730,47.27831,12.47268,,rohregger@gero-landtechnik.at,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Gerhard Krainz,Zeiss-Straße 7,Ebenthal in Kärnten,,AT,Austria,9065,46.6191728,14.4040118,,,,Sales & Service,Tractors; Service & Parts
CLAAS,CLAAS,Gradwohl Landtechnik,Lehenstr. 4,Hollenthon,,AT,Austria,2812,47.59136,16.25762,+43 (0) 2645 7240,landtechnik.gradwohl@aon.at,www.landtechnikgradwohl.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Günter Anderl,Harmanschlag 23,Sankt Martin,,AT,Austria,3971,48.64744,14.78938,+43 (0) 2857 2286 4,kfz@anderl.biz,www.anderl.biz,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Holler Land- und Metalltechnik GmbH,Aich 20,Mühlen,,AT,Austria,8822,47.02794,14.48952,+43 (0) 3586 21 72,office@lmt-holler.at,www.land-metalltechnik-holler.at/landtechnik/,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,KFZ Armstorfer,Zettlau 6,Lamprechtshausen,,AT,Austria,5112,47.98518,13.0013,+43 (0) 627464084,kfz-armstorfer@gmx.at,www.kfz-armstorfer.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Kaufmann Landtechnik GmbH,Neudorf 188,Ilz,,AT,Austria,8262,47.08315,15.955,+43 (0) 3385 66 088,office@kaufmann-landtechnik.at,www.kaufmann-landtechnik.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Kupfner Landtechnik GmbH,Erlach 6,Pischelsdorf am Engelbach,,AT,Austria,5233,48.1444913,13.0887066,,info@kupfner-landtechnik.at,https://kupfner-landtechnik.at/,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Landtechnik Flachau,Flachauer Straße 22,Flachau,,AT,Austria,5542,47.35686,13.39033,,martin.walchhofer@sbg.at,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Landtechnik Hütter GmbH & Co KG,Burgfried 210,Gnas,,AT,Austria,8342,46.8826064,15.8172846,,office@lt-huetter.at,www.lt-huetter.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Leopold Lunzer Gesellschaft m.b.H.,Markt 23 A,Kaumberg,,AT,Austria,2572,48.0247408,15.9016738,+43 (0) 2765 22 0,leopold@lunzer.at,www.Lunzer.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Mair Landtechnik GmbH & Co KG,Müllerbachstraße 22,Gschwandt,,AT,Austria,4816,47.92391,13.83116,,karl@mairlandtechnik.at,www.mairlandtechnik.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Martin Modl,Stadionstrasse 18,Radenthein,Carinthia,AT,Austria,9545,46.7979004,13.7120199,,office@lt-modl.at,www.lt-modl.at,Sales & Service,Tractors; Service & Parts
CLAAS,CLAAS,Mühlbacher Maschinen GmbH,Litzelsdorf 223,Tamsweg,,AT,Austria,5580,47.13369,13.7925,+43 (0) 6474 6035,muehlbacher.maschinen@sbg.at,www.muehlbacher-maschinen.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Pehn Kfz und Landtechnik GmbH,Hammerwerk 4,Ottenschlag,,AT,Austria,3631,48.44773,15.20999,+43 (0) 2872 6473,office@pehn-landtechnik.at,www.pehn-landtechnik.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Pongruber & Söhne,Fahrenzaglstraße 8,Elixhausen bei Salzburg,,AT,Austria,5161,47.86673,13.07601,+43 (0) 662 48 0289,landtechnik@pongruber.at,www.pongruber-landtechnik.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,RSD Gschaider GmbH,Lastenstr. 6,Lengau,,AT,Austria,5211,48.00163,13.22724,,a.lechner@rsd-gschaider.at,www.rsd-gschaider.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Riegler Agrartechik,Schadneramt 22,Gresten,,AT,Austria,3264,47.98503,14.99824,,office@agrartechnik-riegler.at,www.agrartechnik-riegler.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Robert Schuster - Grund,Grund 160,Grund,,AT,Austria,2041,48.61761,16.07144,+43 (0) 2951 84 46,robert.schuster@landtechnik-schuster.at,www.landtechnik-schuster.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Robert Schuster - Mistelbach,Wirtschaftspark 13,Mistelbach,,AT,Austria,2130,48.56894,16.63641,+43 (0) 2951 84 46,thomas.schuster@landtechnik-schuster.at,www.landtechnik-schuster.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,SCHÖN Gerhard,Grabenseer Hauptstraße 75,Grabensee,,AT,Austria,3041,48.2336886,15.9363608,+43 (0) 277258236,office@landtechnik-schoen.at,www.landtechnik-schoen.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Schönauer KG,Durchholzen 30 b,Walchsee,,AT,Austria,6344,47.6385238,12.2823179,,,,Sales & Service,Tractors; Service & Parts
CLAAS,CLAAS,Strasser Landtechnik GmbH,Mehringerau 3,Neukirchen am Walde,,AT,Austria,4724,48.4245628,13.7548759,+43043072783659,,www.strasser-landtechnik.com,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Tisch Leopold,Im Prater 5,Puchberg am Schneeberg,,AT,Austria,2734,47.79409,15.88102,,office@landmaschinentchnik-tisch.at,www.landmaschinentechnik-tisch.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Tripolt KFZ-Landtechnik GmbH,Obdacherstraße 577,Bad St. Leonhard,,AT,Austria,9462,46.97221,14.78257,+43 (0) 4350 22 31,office@tripolt.net,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Unser Lagerhaus WHG,Funderstrasse 18,Althofen,,AT,Austria,9330,46.8651037,14.4646529,,,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Unser Lagerhaus WHG,Dorfstraße 13,Schlitters,,AT,Austria,6262,47.3767702,11.8416148,,,,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Walter Wagner,Hauptstr. 56,Gaishorn am See,,AT,Austria,8783,47.4914473,14.5533995,+43 (0) 3617 22 45-0,info@landmaschinen-wagner.at,www.landmachinen-wagner.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Wimmer Ges.m.b.H.,Grübl 8,Kematen / OÖ,,AT,Austria,4633,48.17429,13.84693,+43 (0) 7247 68 53,wimmer@landtechnik.cc,www.landtechnik.cc,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Wölfleder Bernhard GmbH,Wiesing 6,Zell an der Pram,Upper Austria,AT,Austria,4755,48.31358,13.59174,+43 (0) 7764 64 10,verkauf@woelfleder-bernhard.at,www.woelfleder-bernhard.at,Sales & Service,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,A. Lemmens er Fils SRL,A LA CROIX 1,TINLOT,,BE,Belgium,4557,50.5008237,5.367451,+3285317023,albertlemmens@hotmail.com,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers
CLAAS,CLAAS,AG-TEC S.A.,Boomsesteenweg 174,Wilrijk,,BE,Belgium,2610,51.17634,4.38801,+3281250909,info@ag-tec.be,,Sales & Service,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics)
CLAAS,CLAAS,Agri – Z,Heide 2,Retie,,BE,Belgium,2470,51.2213064,5.0398931,+32499408061,info@agri-z.be,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,André ateliers SA,Rue de la Belle Fleur 98,Saint-Remy,Hainaut,BE,Belgium,4672,50.6910015,5.7174486,+3243874220,info@ateliers-andre.be,www.ateliers-andre.be,Other,Forage Harvesting Machinery
CLAAS,CLAAS,Antoine Jean-Louis,Rue de 8 Septembre 2a,Dampicourt,Luxembourg,BE,Belgium,6767,49.54908,5.49468,+3263581993,services@ajlagri.com,www.ajlagri.com,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Audenaert Luc en Dirk BV,BEEKSTRAAT 35b,KAPRIJKE,,BE,Belgium,9971,51.2179661,3.6513761,+3293736976,info@audenaertnv.be,www.audenaertnv.be,Sales,Tractors; EASY (Electronics)
CLAAS,CLAAS,Bajoit SPRL,Rue du Baty 41,Lathuy,Brabant,BE,Belgium,1370,50.7282911,4.8207024,+3210811193,etsbajoit@skynet.be,www.bajoitsprl.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,Beel N.V.,Waregemseweg 75,Wortegem-Petegem,Oost-Vlaanderen,BE,Belgium,9790,50.8572299,3.4988222,+3256688207,info@firmabeel.be,www.firmabeel.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Briton BV,Molenbaan 125,Kalmthout,Antwerp,BE,Belgium,2920,51.3735905,4.4831575,+3236668408,,www.briton.be,Other,Forage Harvesting Machinery
CLAAS,CLAAS,Cantraine Lucien,CHAUSSÉE DE TOURNAI 16,WATTRIPONT,,BE,Belgium,7910,50.7291664,3.5470222,+3269768576,ets.cantraine@busmail.net,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,Constructieatelier Dirk Storme BV,Hoekestraat 17b,Damme,,BE,Belgium,8340,51.2805696,3.2980864,+3250620022,,www.stormedirk.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,D'Hondt Mechanics BV,Parkweg 3,Jabbeke,,BE,Belgium,8490,51.1977798,3.089248,+32472930701,bart@dhondtmechanics.be,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,David et Philippe Genot ADF,Rue Victor Wathour 2,Horion-Hozémont,,BE,Belgium,4460,50.6361048,5.4000103,+3242501470,info@genotagri.be,www.genotagri.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Debaene bvba,Nieuwkerkestraat 94,Nieuwkerke,Oost-Vlaanderen,BE,Belgium,8950,50.7579839,2.850875,+3257445711,info@debaenebvba.be,www.debaenebvba.be,Sales,Tractors; Forage Harvesting Machinery; EASY (Electronics)
CLAAS,CLAAS,Deroo Sam BV,Beernemstraat 74,Wingene,West-Vlaanderen,BE,Belgium,8750,51.0643494,3.2818169,+3251656390,info@samderoo.be,www.samderoo.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,Dutrieux Parfait Agri,CHEE DE TOURNAI 336,LIGNE,,BE,Belgium,7812,50.618547,3.7052406,,,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Emmanuel Dutrieux SPRL,Rue du Marais 5b,Hollain,Hainaut,BE,Belgium,7620,50.5476417,3.4303682,+3269444603,,www.dutrieux.eu,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Etablissements Goosse SA,Bourcy 132,BASTOGNE,,BE,Belgium,6600,50.0608004,5.8003278,+3261212512,info@etsgoossesa.be,,Other,Forage Harvesting Machinery
CLAAS,CLAAS,Etablissements Soroge SA,Ortho 10C,Ortho,,BE,Belgium,6983,50.1250005,5.6158922,+3284433128,info@soroge.be,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Euro-Agri S. A.,Rue de Tirlemont 5,Racour,Liege,BE,Belgium,4287,50.7400894,5.0250189,+3219655002,info@euro-agri.be,www.euro-agri.net,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Francois Gauthier,Chemin du Rigonvert 89,CLERMONT,,BE,Belgium,5650,50.2543945,4.2896338,+32494062992,,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Fromont-Menu S.A.,Rue Grande 196,Estinnes-Au-Val,,BE,Belgium,7120,50.4084191,4.1044285,+3264333585,,,Sales,Tractors
CLAAS,CLAAS,Geiregat Eric,KATTESTRAAT 7,KLUISBERGEN-RUIEN,,BE,Belgium,9690,50.765101,3.466194,+3255387356,info@geiregateric.be,,Sales,Tractors; Forage Harvesting Machinery; EASY (Electronics)
CLAAS,CLAAS,Geypen en Zonen BVBA,KERKHOVENSESTEENWEG 385,LOMMEL,,BE,Belgium,3920,51.1633415,5.2691657,+3211393182,info@geypentractoren.be,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,Hoerens Landbouwmechanisatie,Gaverland 28,Zottegem,,BE,Belgium,9620,50.8427916,3.8276187,+3293611994,,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,Josef Goffinet SRL,"Mirfeld, Zur Schmiede 23",Amel,,BE,Belgium,4770,50.3558711,6.1848874,+3280340317,info@goffinet.be,www.goffinet.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,K & P Vergauwe BV,Molenstraat 31,Nieuwpoort,,BE,Belgium,8620,51.1091543,2.759313,+3258233674,info@vergauwekp.be,www.vergauwe-kenp.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Keymolen Agri S.A,Route de Bruxelles 47,Rebecq,,BE,Belgium,1430,50.64936,4.1580713,+3267636407,info@keymolen-agri.com,www.keymolen-agri.com,Sales,Tractors; Forage Harvesting Machinery; EASY (Electronics)
CLAAS,CLAAS,LMB Buysse BV,Cocquytpolderdijk 5,Sint-Laureins,Oost-Vlaanderen,BE,Belgium,9982,51.2498116,3.6104676,+3293798155,info@lmbbuyssebvba.be,www.lmbbuysse.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,Landbouwmachines Guedens M. BV,Meldertsebaan 114,Meldert-Lummen,,BE,Belgium,3560,51.005287,5.1342394,+3213335132,maurice@guedens.be,www.guedens.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
CLAAS,CLAAS,M2CO SRL,Rue du Moulin 3,Gerpinnes,,BE,Belgium,6280,50.3376223,4.5285403,+32492581294,,,Other,Forage Harvesting Machinery; EASY (Electronics)
CLAAS,CLAAS,Marcel Vercauteren BV,Tuinlaan 49a,Belsele,,BE,Belgium,9111,51.153533,4.1113307,+3237772120,vercauterenmarcel@skynet.be,www.vercauterenmarcel.be,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics)
CLAAS,CLAAS,Marla BV,Nieuwe Weg 7,Rijkevorsel,,BE,Belgium,2310,51.3525244,4.7400575,+3233144120,,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers
CLAAS,CLAAS,Mathieu Motte,Rue de la Grande Ferme 1,Orp-le-Grand,,BE,Belgium,1350,50.69502134,4.98941814,+32032475713362,,,Sales,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers
